"pdb","bf","variable","value"
"1U3F_A","bfC","wcnAA",-0.586313821326336
"1U3F_A","bfC","wcnC",-0.552948226059588
"1U3F_A","bfC","wcnCA",-0.596340639766942
"1U3F_A","bfC","wcnCB",-0.581879222477282
"1U3F_A","bfC","wcnN",-0.456322942180446
"1U3F_A","bfC","wcnO",-0.525091871694273
"1U3F_A","bfC","wcnSC",-0.55098938485019
"1U3F_A","bfCA","asa",0.4262077594856
"1U3F_A","bfCA","ddgent",0.389007349067548
"1U3F_A","bfCA","hbe_mean",0.035108094254974
"1U3F_A","bfCA","hpshh",0.170704899535402
"1U3F_A","bfCA","resvol",-0.03548176617317
"1U3F_A","bfCA","rsa",0.446449287147483
"1U3F_A","bfCA","seqent",0.22391004976218
"1U3F_A","bfCA","sizeAA",0.0324246031320899
"1U3F_A","bfCA","sizeSC",0.0324246031320899
"1U3F_A","bfCA","VAAarea",0.521414312486224
"1U3F_A","bfCA","VAAeccentricity",0.502342790879317
"1U3F_A","bfCA","VAAedge_length_total",0.48453227501632
"1U3F_A","bfCA","VAAfree_volume",0.488528860642646
"1U3F_A","bfCA","VAAmodified_volume",0.51195744956103
"1U3F_A","bfCA","VAAnfaces",-0.257496108781887
"1U3F_A","bfCA","VAAvolume",0.512358740493558
"1U3F_A","bfCA","VCAarea",0.491453523371237
"1U3F_A","bfCA","VCAeccentricity",0.499230405612798
"1U3F_A","bfCA","VCAedge_length_total",0.454674869328018
"1U3F_A","bfCA","VCAfree_volume",0.473931392856361
"1U3F_A","bfCA","VCAmodified_volume",0.490800575413226
"1U3F_A","bfCA","VCAnfaces",-0.1920759234124
"1U3F_A","bfCA","VCAvolume",0.491361022410519
"1U3F_A","bfCA","VSCarea",0.519161642031086
"1U3F_A","bfCA","VSCeccentricity",0.475642660629649
"1U3F_A","bfCA","VSCedge_length_total",0.463274738058322
"1U3F_A","bfCA","VSCfree_volume",0.47807489177324
"1U3F_A","bfCA","VSCmodified_volume",0.503784717619925
"1U3F_A","bfCA","VSCnfaces",-0.183627065326183
"1U3F_A","bfCA","VSCvolume",0.499278016401403
"1U3F_A","bfCA","wcnAA",-0.617624833790908
"1U3F_A","bfCA","wcnC",-0.557368619732454
"1U3F_A","bfCA","wcnCA",-0.621947893396239
"1U3F_A","bfCA","wcnCB",-0.60754222907262
"1U3F_A","bfCA","wcnN",-0.478530595035602
"1U3F_A","bfCA","wcnO",-0.52675352235121
"1U3F_A","bfCA","wcnSC",-0.586579879003973
"1U3F_A","bfCB","asa",0.489138962905315
"1U3F_A","bfCB","ddgent",0.446725980560791
"1U3F_A","bfCB","hbe_mean",0.072213520075166
"1U3F_A","bfCB","hpshh",0.214455231144906
"1U3F_A","bfCB","resvol",-0.0302862076085028
"1U3F_A","bfCB","rsa",0.503026155177594
"1U3F_A","bfCB","seqent",0.252670330164029
"1U3F_A","bfCB","sizeAA",0.0508922465261313
"1U3F_A","bfCB","sizeSC",0.0508922465261313
"1U3F_A","bfCB","VAAarea",0.569463706006326
"1U3F_A","bfCB","VAAeccentricity",0.548339507991921
"1U3F_A","bfCB","VAAedge_length_total",0.535446523976175
"1U3F_A","bfCB","VAAfree_volume",0.537369997219292
"1U3F_A","bfCB","VAAmodified_volume",0.560548257890774
"1U3F_A","bfCB","VAAnfaces",-0.257641421113139
"1U3F_A","bfCB","VAAvolume",0.561138630866384
"1U3F_A","bfCB","VCAarea",0.533782869254582
"1U3F_A","bfCB","VCAeccentricity",0.541724337991016
"1U3F_A","bfCB","VCAedge_length_total",0.496926727777199
"1U3F_A","bfCB","VCAfree_volume",0.514338649638515
"1U3F_A","bfCB","VCAmodified_volume",0.532345025394628
"1U3F_A","bfCB","VCAnfaces",-0.199761358071417
"1U3F_A","bfCB","VCAvolume",0.532423923165562
"1U3F_A","bfCB","VSCarea",0.571568100000034
"1U3F_A","bfCB","VSCeccentricity",0.524297452759351
"1U3F_A","bfCB","VSCedge_length_total",0.518109418966606
"1U3F_A","bfCB","VSCfree_volume",0.530161733629986
"1U3F_A","bfCB","VSCmodified_volume",0.557241353043519
"1U3F_A","bfCB","VSCnfaces",-0.167153596050999
"1U3F_A","bfCB","VSCvolume",0.552911497786912
"1U3F_A","bfCB","wcnAA",-0.658920175181629
"1U3F_A","bfCB","wcnC",-0.572879435365214
"1U3F_A","bfCB","wcnCA",-0.648955930835212
"1U3F_A","bfCB","wcnCB",-0.64698620717465
"1U3F_A","bfCB","wcnN",-0.503654803208923
"1U3F_A","bfCB","wcnO",-0.542124268071269
"1U3F_A","bfCB","wcnSC",-0.634490432626365
"1U3F_A","bfN","asa",0.411297189165799
"1U3F_A","bfN","ddgent",0.377303000295223
"1U3F_A","bfN","hbe_mean",0.0651429718576365
"1U3F_A","bfN","hpshh",0.157848835581462
"1U3F_A","bfN","resvol",-0.0255128627448553
"1U3F_A","bfN","rsa",0.433408342358341
"1U3F_A","bfN","seqent",0.208009327675769
"1U3F_A","bfN","sizeAA",0.0435430835774474
"1U3F_A","bfN","sizeSC",0.0435430835774474
"1U3F_A","bfN","VAAarea",0.516964392597488
"1U3F_A","bfN","VAAeccentricity",0.493153573257095
"1U3F_A","bfN","VAAedge_length_total",0.479391344094231
"1U3F_A","bfN","VAAfree_volume",0.483242374118949
"1U3F_A","bfN","VAAmodified_volume",0.509777889022574
"1U3F_A","bfN","VAAnfaces",-0.239461928856442
"1U3F_A","bfN","VAAvolume",0.508990271083926
"1U3F_A","bfN","VCAarea",0.482071149515882
"1U3F_A","bfN","VCAeccentricity",0.487085242299742
"1U3F_A","bfN","VCAedge_length_total",0.442444036958467
"1U3F_A","bfN","VCAfree_volume",0.458850703552644
"1U3F_A","bfN","VCAmodified_volume",0.481127096235362
"1U3F_A","bfN","VCAnfaces",-0.191420124234975
"1U3F_A","bfN","VCAvolume",0.480626503141368
"1U3F_A","bfN","VSCarea",0.519168090456917
"1U3F_A","bfN","VSCeccentricity",0.470455485304981
"1U3F_A","bfN","VSCedge_length_total",0.464939439119806
"1U3F_A","bfN","VSCfree_volume",0.474409898686066
"1U3F_A","bfN","VSCmodified_volume",0.507058634688625
"1U3F_A","bfN","VSCnfaces",-0.154131973859308
"1U3F_A","bfN","VSCvolume",0.501339902712676
"1U3F_A","bfN","wcnAA",-0.613218378298294
"1U3F_A","bfN","wcnC",-0.551238695848206
"1U3F_A","bfN","wcnCA",-0.62437153802018
"1U3F_A","bfN","wcnCB",-0.595281365968402
"1U3F_A","bfN","wcnN",-0.498329542612111
"1U3F_A","bfN","wcnO",-0.519638756789856
"1U3F_A","bfN","wcnSC",-0.578081640206294
"1U3F_A","bfO","asa",0.394414944907953
"1U3F_A","bfO","ddgent",0.365384850822439
"1U3F_A","bfO","hbe_mean",0.00854348508941793
"1U3F_A","bfO","hpshh",0.145144081148744
"1U3F_A","bfO","resvol",-0.0353938321190439
"1U3F_A","bfO","rsa",0.415259245588634
"1U3F_A","bfO","seqent",0.222675695107878
"1U3F_A","bfO","sizeAA",0.0202074597024306
"1U3F_A","bfO","sizeSC",0.0202074597024306
"1U3F_A","bfO","VAAarea",0.489217538690941
"1U3F_A","bfO","VAAeccentricity",0.478331014012949
"1U3F_A","bfO","VAAedge_length_total",0.449514302932282
"1U3F_A","bfO","VAAfree_volume",0.458146801446156
"1U3F_A","bfO","VAAmodified_volume",0.479974263020948
"1U3F_A","bfO","VAAnfaces",-0.27051657471569
"1U3F_A","bfO","VAAvolume",0.480477576044921
"1U3F_A","bfO","VCAarea",0.461066016985201
"1U3F_A","bfO","VCAeccentricity",0.474309951043045
"1U3F_A","bfO","VCAedge_length_total",0.424003134144196
"1U3F_A","bfO","VCAfree_volume",0.448092783715926
"1U3F_A","bfO","VCAmodified_volume",0.460694653591837
"1U3F_A","bfO","VCAnfaces",-0.176780518484244
"1U3F_A","bfO","VCAvolume",0.46229709343573
"1U3F_A","bfO","VSCarea",0.47902613010822
"1U3F_A","bfO","VSCeccentricity",0.447526896640324
"1U3F_A","bfO","VSCedge_length_total",0.418265365670902
"1U3F_A","bfO","VSCfree_volume",0.437849683525337
"1U3F_A","bfO","VSCmodified_volume",0.46071641847936
"1U3F_A","bfO","VSCnfaces",-0.219369459718775
"1U3F_A","bfO","VSCvolume",0.456457302052171
"1U3F_A","bfO","wcnAA",-0.580428741078634
"1U3F_A","bfO","wcnC",-0.542801331467496
"1U3F_A","bfO","wcnCA",-0.584830689580193
"1U3F_A","bfO","wcnCB",-0.57613697732016
"1U3F_A","bfO","wcnN",-0.44227203660895
"1U3F_A","bfO","wcnO",-0.512778029434764
"1U3F_A","bfO","wcnSC",-0.545629406540037
"1U3F_A","bfSC","asa",0.589670272458434
"1U3F_A","bfSC","ddgent",0.515334702705644
"1U3F_A","bfSC","hbe_mean",0.0961851700754112
"1U3F_A","bfSC","hpshh",0.286808514952037
"1U3F_A","bfSC","resvol",0.00322204724255055
"1U3F_A","bfSC","rsa",0.587049158533222
"1U3F_A","bfSC","seqent",0.280838560528524
"1U3F_A","bfSC","sizeAA",0.0973239884023906
"1U3F_A","bfSC","sizeSC",0.0973239884023906
"1U3F_A","bfSC","VAAarea",0.62666739216193
"1U3F_A","bfSC","VAAeccentricity",0.603762599812278
"1U3F_A","bfSC","VAAedge_length_total",0.593859589460367
"1U3F_A","bfSC","VAAfree_volume",0.596933875641043
"1U3F_A","bfSC","VAAmodified_volume",0.616492321086066
"1U3F_A","bfSC","VAAnfaces",-0.230898120053085
"1U3F_A","bfSC","VAAvolume",0.618725939629725
"1U3F_A","bfSC","VCAarea",0.580504128521486
"1U3F_A","bfSC","VCAeccentricity",0.590864200889638
"1U3F_A","bfSC","VCAedge_length_total",0.546458449525934
"1U3F_A","bfSC","VCAfree_volume",0.558880742181655
"1U3F_A","bfSC","VCAmodified_volume",0.578142641437569
"1U3F_A","bfSC","VCAnfaces",-0.199502949383932
"1U3F_A","bfSC","VCAvolume",0.577884183749813
"1U3F_A","bfSC","VSCarea",0.633251261681607
"1U3F_A","bfSC","VSCeccentricity",0.585131881435936
"1U3F_A","bfSC","VSCedge_length_total",0.587183219294546
"1U3F_A","bfSC","VSCfree_volume",0.593641940881205
"1U3F_A","bfSC","VSCmodified_volume",0.619493150871274
"1U3F_A","bfSC","VSCnfaces",-0.137733908525496
"1U3F_A","bfSC","VSCvolume",0.617830859847918
"1U3F_A","bfSC","wcnAA",-0.706402949138248
"1U3F_A","bfSC","wcnC",-0.577459769020445
"1U3F_A","bfSC","wcnCA",-0.671171085386258
"1U3F_A","bfSC","wcnCB",-0.682627562471944
"1U3F_A","bfSC","wcnN",-0.508873260511746
"1U3F_A","bfSC","wcnO",-0.551812604573341
"1U3F_A","bfSC","wcnSC",-0.690522764681077
"1U5U_A","bfAA","asa",0.518607716440571
"1U5U_A","bfAA","ddgent",0.428639445754628
"1U5U_A","bfAA","hbe_mean",0.241504478152649
"1U5U_A","bfAA","hpshh",0.273226920092256
"1U5U_A","bfAA","resvol",-0.0286024598286325
"1U5U_A","bfAA","rsa",0.533276511181556
"1U5U_A","bfAA","seqent",0.230288568864248
"1U5U_A","bfAA","sizeAA",0.027229833956258
"1U5U_A","bfAA","sizeSC",0.027229833956258
"1U5U_A","bfAA","VAAarea",0.555903992465295
"1U5U_A","bfAA","VAAeccentricity",0.516930172717054
"1U5U_A","bfAA","VAAedge_length_total",0.520224526111628
"1U5U_A","bfAA","VAAfree_volume",0.51618169523419
"1U5U_A","bfAA","VAAmodified_volume",0.536918780341502
"1U5U_A","bfAA","VAAnfaces",-0.0480583004748318
"1U5U_A","bfAA","VAAvolume",0.535302627032362
"1U5U_A","bfAA","VCAarea",0.556757472184964
"1U5U_A","bfAA","VCAeccentricity",0.527835719717212
"1U5U_A","bfAA","VCAedge_length_total",0.53249816169598
"1U5U_A","bfAA","VCAfree_volume",0.52049878020566
"1U5U_A","bfAA","VCAmodified_volume",0.547212548575009
"1U5U_A","bfAA","VCAnfaces",-0.129278918238424
"1U5U_A","bfAA","VCAvolume",0.5441780084074
"1U5U_A","bfAA","VSCarea",0.552375403311696
"1U5U_A","bfAA","VSCeccentricity",0.552034084851966
"1U5U_A","bfAA","VSCedge_length_total",0.505894902673758
"1U5U_A","bfAA","VSCfree_volume",0.524376520153669
"1U5U_A","bfAA","VSCmodified_volume",0.547946741099958
"1U5U_A","bfAA","VSCnfaces",-0.172628642993974
"1U5U_A","bfAA","VSCvolume",0.546439016581788
"1U5U_A","bfAA","wcnAA",-0.645538331966041
"1U5U_A","bfAA","wcnC",-0.678833464310775
"1U5U_A","bfAA","wcnCA",-0.646993555273552
"1U5U_A","bfAA","wcnCB",-0.664293346878378
"1U5U_A","bfAA","wcnN",-0.687471795181512
"1U5U_A","bfAA","wcnO",-0.627300740663506
"1U5U_A","bfAA","wcnSC",-0.635327537528051
"1U5U_A","bfC","asa",0.382262678077735
"1U5U_A","bfC","ddgent",0.318557148162517
"1U5U_A","bfC","hbe_mean",0.238399302517334
"1U5U_A","bfC","hpshh",0.179085073016557
"1U5U_A","bfC","resvol",-0.0985700891560037
"1U5U_A","bfC","rsa",0.412351032684502
"1U5U_A","bfC","seqent",0.247338672953312
"1U5U_A","bfC","sizeAA",-0.0590911623960931
"1U5U_A","bfC","sizeSC",-0.0590911623960931
"1U5U_A","bfC","VAAarea",0.443749866912632
"1U5U_A","bfC","VAAeccentricity",0.411570761528933
"1U5U_A","bfC","VAAedge_length_total",0.407697784693352
"1U5U_A","bfC","VAAfree_volume",0.419592560929148
"1U5U_A","bfC","VAAmodified_volume",0.43001448740932
"1U5U_A","bfC","VAAnfaces",-0.0815319724088448
"1U5U_A","bfC","VAAvolume",0.424201901452271
"1U5U_A","bfC","VCAarea",0.468362183730467
"1U5U_A","bfC","VCAeccentricity",0.441552891523106
"1U5U_A","bfC","VCAedge_length_total",0.443196339746476
"1U5U_A","bfC","VCAfree_volume",0.448071368414133
"1U5U_A","bfC","VCAmodified_volume",0.463073875991374
"1U5U_A","bfC","VCAnfaces",-0.152546439201889
"1U5U_A","bfC","VCAvolume",0.456598599429697
"1U5U_A","bfC","VSCarea",0.428226997294602
"1U5U_A","bfC","VSCeccentricity",0.438251676553606
"1U5U_A","bfC","VSCedge_length_total",0.376846630510174
"1U5U_A","bfC","VSCfree_volume",0.417368294680003
"1U5U_A","bfC","VSCmodified_volume",0.428876068712396
"1U5U_A","bfC","VSCnfaces",-0.216484413665938
"1U5U_A","bfC","VSCvolume",0.423949884679088
"1U5U_A","bfC","wcnAA",-0.552759840192426
"1U5U_A","bfC","wcnC",-0.643648560305257
"1U5U_A","bfC","wcnCA",-0.589259468033335
"1U5U_A","bfC","wcnCB",-0.585451352882049
"1U5U_A","bfC","wcnN",-0.654456964519393
"1U5U_A","bfC","wcnO",-0.584375750347594
"1U5U_A","bfC","wcnSC",-0.526512397027696
"1U5U_A","bfCA","asa",0.425859676697402
"1U5U_A","bfCA","ddgent",0.357882626312927
"1U5U_A","bfCA","hbe_mean",0.244829521965717
"1U5U_A","bfCA","hpshh",0.19712972018868
"1U5U_A","bfCA","resvol",-0.0924925646346167
"1U5U_A","bfCA","rsa",0.454165565521733
"1U5U_A","bfCA","seqent",0.252885391484693
"1U5U_A","bfCA","sizeAA",-0.0473040283451557
"1U5U_A","bfCA","sizeSC",-0.0473040283451557
"1U5U_A","bfCA","VAAarea",0.487097622373362
"1U5U_A","bfCA","VAAeccentricity",0.448386420327754
"1U5U_A","bfCA","VAAedge_length_total",0.450182845870491
"1U5U_A","bfCA","VAAfree_volume",0.45903427105133
"1U5U_A","bfCA","VAAmodified_volume",0.470991961858285
"1U5U_A","bfCA","VAAnfaces",-0.0794173438659942
"1U5U_A","bfCA","VAAvolume",0.466435730305993
"1U5U_A","bfCA","VCAarea",0.508535162992395
"1U5U_A","bfCA","VCAeccentricity",0.478618356745317
"1U5U_A","bfCA","VCAedge_length_total",0.482602825906733
"1U5U_A","bfCA","VCAfree_volume",0.485621956510952
"1U5U_A","bfCA","VCAmodified_volume",0.501650884359274
"1U5U_A","bfCA","VCAnfaces",-0.157576830360336
"1U5U_A","bfCA","VCAvolume",0.496024678795118
"1U5U_A","bfCA","VSCarea",0.473308260396836
"1U5U_A","bfCA","VSCeccentricity",0.484488589323045
"1U5U_A","bfCA","VSCedge_length_total",0.421885747509382
"1U5U_A","bfCA","VSCfree_volume",0.459436046721118
"1U5U_A","bfCA","VSCmodified_volume",0.47098060927731
"1U5U_A","bfCA","VSCnfaces",-0.212409104018205
"1U5U_A","bfCA","VSCvolume",0.467115828153867
"1U5U_A","bfCA","wcnAA",-0.590795763650581
"1U5U_A","bfCA","wcnC",-0.666249063103698
"1U5U_A","bfCA","wcnCA",-0.62347947398484
"1U5U_A","bfCA","wcnCB",-0.625493492321023
"1U5U_A","bfCA","wcnN",-0.689515949659977
"1U5U_A","bfCA","wcnO",-0.605233987826684
"1U5U_A","bfCA","wcnSC",-0.571275683035881
"1U5U_A","bfCB","asa",0.480046552509889
"1U5U_A","bfCB","ddgent",0.404153521978554
"1U5U_A","bfCB","hbe_mean",0.247673805343175
"1U5U_A","bfCB","hpshh",0.227769138574358
"1U5U_A","bfCB","resvol",-0.0831376466730472
"1U5U_A","bfCB","rsa",0.505986519924657
"1U5U_A","bfCB","seqent",0.238746949384124
"1U5U_A","bfCB","sizeAA",-0.0373901698782164
"1U5U_A","bfCB","sizeSC",-0.0373901698782164
"1U5U_A","bfCB","VAAarea",0.536746469384488
"1U5U_A","bfCB","VAAeccentricity",0.501947319096913
"1U5U_A","bfCB","VAAedge_length_total",0.50587757002353
"1U5U_A","bfCB","VAAfree_volume",0.508320407910692
"1U5U_A","bfCB","VAAmodified_volume",0.519425829686681
"1U5U_A","bfCB","VAAnfaces",-0.0573877827923562
"1U5U_A","bfCB","VAAvolume",0.517048343005959
"1U5U_A","bfCB","VCAarea",0.547905616215958
"1U5U_A","bfCB","VCAeccentricity",0.519248255528359
"1U5U_A","bfCB","VCAedge_length_total",0.525511446620447
"1U5U_A","bfCB","VCAfree_volume",0.524817304217963
"1U5U_A","bfCB","VCAmodified_volume",0.538902569674855
"1U5U_A","bfCB","VCAnfaces",-0.14307763095809
"1U5U_A","bfCB","VCAvolume",0.53513251487039
"1U5U_A","bfCB","VSCarea",0.528593110907638
"1U5U_A","bfCB","VSCeccentricity",0.534347566109895
"1U5U_A","bfCB","VSCedge_length_total",0.481547829864252
"1U5U_A","bfCB","VSCfree_volume",0.512012995835613
"1U5U_A","bfCB","VSCmodified_volume",0.525616664854029
"1U5U_A","bfCB","VSCnfaces",-0.177437379109269
"1U5U_A","bfCB","VSCvolume",0.523358009535948
"1U5U_A","bfCB","wcnAA",-0.62453981859005
"1U5U_A","bfCB","wcnC",-0.673970296287952
"1U5U_A","bfCB","wcnCA",-0.639215692515628
"1U5U_A","bfCB","wcnCB",-0.651788334542566
"1U5U_A","bfCB","wcnN",-0.684341679606589
"1U5U_A","bfCB","wcnO",-0.620394789822044
"1U5U_A","bfCB","wcnSC",-0.611289922674653
"1U5U_A","bfN","asa",0.377916203013869
"1U5U_A","bfN","ddgent",0.313492547429492
"1U5U_A","bfN","hbe_mean",0.241184619557148
"1U5U_A","bfN","hpshh",0.185688557342318
"1U5U_A","bfN","resvol",-0.100711509423672
"1U5U_A","bfN","rsa",0.409790681274789
"1U5U_A","bfN","seqent",0.2504193903055
"1U5U_A","bfN","sizeAA",-0.0555979264293167
"1U5U_A","bfN","sizeSC",-0.0555979264293167
"1U5U_A","bfN","VAAarea",0.454962376888289
"1U5U_A","bfN","VAAeccentricity",0.412484616014583
"1U5U_A","bfN","VAAedge_length_total",0.41974104176782
"1U5U_A","bfN","VAAfree_volume",0.424830232325859
"1U5U_A","bfN","VAAmodified_volume",0.440967072258572
"1U5U_A","bfN","VAAnfaces",-0.0752068273722389
"1U5U_A","bfN","VAAvolume",0.436082501794631
"1U5U_A","bfN","VCAarea",0.488695076348112
"1U5U_A","bfN","VCAeccentricity",0.457763053236028
"1U5U_A","bfN","VCAedge_length_total",0.464947029769345
"1U5U_A","bfN","VCAfree_volume",0.463375664931899
"1U5U_A","bfN","VCAmodified_volume",0.483066555195165
"1U5U_A","bfN","VCAnfaces",-0.145369460849913
"1U5U_A","bfN","VCAvolume",0.477063182757396
"1U5U_A","bfN","VSCarea",0.439874337318264
"1U5U_A","bfN","VSCeccentricity",0.45293110636088
"1U5U_A","bfN","VSCedge_length_total",0.39167492377749
"1U5U_A","bfN","VSCfree_volume",0.423003214751229
"1U5U_A","bfN","VSCmodified_volume",0.436853280530891
"1U5U_A","bfN","VSCnfaces",-0.204122335770397
"1U5U_A","bfN","VSCvolume",0.432518565114375
"1U5U_A","bfN","wcnAA",-0.561892652652584
"1U5U_A","bfN","wcnC",-0.641178166278211
"1U5U_A","bfN","wcnCA",-0.604958206775065
"1U5U_A","bfN","wcnCB",-0.59455317708586
"1U5U_A","bfN","wcnN",-0.68761848338803
"1U5U_A","bfN","wcnO",-0.578278292017894
"1U5U_A","bfN","wcnSC",-0.539749380771126
"1U5U_A","bfO","asa",0.370354327984794
"1U5U_A","bfO","ddgent",0.315144675930479
"1U5U_A","bfO","hbe_mean",0.255347683356558
"1U5U_A","bfO","hpshh",0.191854917441451
"1U5U_A","bfO","resvol",-0.0850964247556384
"1U5U_A","bfO","rsa",0.398595450485803
"1U5U_A","bfO","seqent",0.250360225648447
"1U5U_A","bfO","sizeAA",-0.0441767778625228
"1U5U_A","bfO","sizeSC",-0.0441767778625228
"1U5U_A","bfO","VAAarea",0.42484899454757
"1U5U_A","bfO","VAAeccentricity",0.382545071562936
"1U5U_A","bfO","VAAedge_length_total",0.390318688943377
"1U5U_A","bfO","VAAfree_volume",0.390876255076646
"1U5U_A","bfO","VAAmodified_volume",0.410499988498462
"1U5U_A","bfO","VAAnfaces",-0.0715113065944094
"1U5U_A","bfO","VAAvolume",0.404602221357432
"1U5U_A","bfO","VCAarea",0.441915340022297
"1U5U_A","bfO","VCAeccentricity",0.409225883798403
"1U5U_A","bfO","VCAedge_length_total",0.415131360918887
"1U5U_A","bfO","VCAfree_volume",0.414525576818869
"1U5U_A","bfO","VCAmodified_volume",0.437448814305452
"1U5U_A","bfO","VCAnfaces",-0.155260416657971
"1U5U_A","bfO","VCAvolume",0.430592562099504
"1U5U_A","bfO","VSCarea",0.416538248598446
"1U5U_A","bfO","VSCeccentricity",0.419555420558417
"1U5U_A","bfO","VSCedge_length_total",0.370032264430329
"1U5U_A","bfO","VSCfree_volume",0.396964691233399
"1U5U_A","bfO","VSCmodified_volume",0.417245205817355
"1U5U_A","bfO","VSCnfaces",-0.197366320676724
"1U5U_A","bfO","VSCvolume",0.412024080839471
"1U5U_A","bfO","wcnAA",-0.529664207145318
"1U5U_A","bfO","wcnC",-0.620423148151988
"1U5U_A","bfO","wcnCA",-0.566044418296154
"1U5U_A","bfO","wcnCB",-0.568276885680506
"1U5U_A","bfO","wcnN",-0.625126847522537
"1U5U_A","bfO","wcnO",-0.567458036910158
"1U5U_A","bfO","wcnSC",-0.506341152152722
"1U5U_A","bfSC","asa",0.566780837133655
"1U5U_A","bfSC","ddgent",0.466850375719569
"1U5U_A","bfSC","hbe_mean",0.22101425567226
"1U5U_A","bfSC","hpshh",0.305469169798446
"1U5U_A","bfSC","resvol",0.00190452062367148
"1U5U_A","bfSC","rsa",0.574553371491523
"1U5U_A","bfSC","seqent",0.199954335313332
"1U5U_A","bfSC","sizeAA",0.0581716053896689
"1U5U_A","bfSC","sizeSC",0.0581716053896689
"1U5U_A","bfSC","VAAarea",0.592241411171411
"1U5U_A","bfSC","VAAeccentricity",0.554851923584805
"1U5U_A","bfSC","VAAedge_length_total",0.561006180936247
"1U5U_A","bfSC","VAAfree_volume",0.549487018761139
"1U5U_A","bfSC","VAAmodified_volume",0.573673636873855
"1U5U_A","bfSC","VAAnfaces",-0.0328801738188137
"1U5U_A","bfSC","VAAvolume",0.573472688524924
"1U5U_A","bfSC","VCAarea",0.577616850485866
"1U5U_A","bfSC","VCAeccentricity",0.552278389583782
"1U5U_A","bfSC","VCAedge_length_total",0.55852957208282
"1U5U_A","bfSC","VCAfree_volume",0.538888400727726
"1U5U_A","bfSC","VCAmodified_volume",0.567374603702202
"1U5U_A","bfSC","VCAnfaces",-0.10801417921422
"1U5U_A","bfSC","VCAvolume",0.565713414367004
"1U5U_A","bfSC","VSCarea",0.594311105737263
"1U5U_A","bfSC","VSCeccentricity",0.589305264528558
"1U5U_A","bfSC","VSCedge_length_total",0.554212853987899
"1U5U_A","bfSC","VSCfree_volume",0.562160960851301
"1U5U_A","bfSC","VSCmodified_volume",0.588946726472262
"1U5U_A","bfSC","VSCnfaces",-0.1397956126866
"1U5U_A","bfSC","VSCvolume",0.588731949143422
"1U5U_A","bfSC","wcnAA",-0.661769417521477
"1U5U_A","bfSC","wcnC",-0.664063679821976
"1U5U_A","bfSC","wcnCA",-0.643246312010377
"1U5U_A","bfSC","wcnCB",-0.670724958494748
"1U5U_A","bfSC","wcnN",-0.662182083680184
"1U5U_A","bfSC","wcnO",-0.618591099970707
"1U5U_A","bfSC","wcnSC",-0.65948873942727
"1UAS_A","bfAA","asa",0.666298881969117
"1UAS_A","bfAA","ddgent",0.52225888375275
"1UAS_A","bfAA","hbe_mean",0.265443047227985
"1UAS_A","bfAA","hpshh",0.153132774922072
"1UAS_A","bfAA","resvol",-0.0095606889503322
"1UAS_A","bfAA","rsa",0.670687961777532
"1UAS_A","bfAA","seqent",0.483649498743787
"1UAS_A","bfAA","sizeAA",0.0159642666568734
"1UAS_A","bfAA","sizeSC",0.0159642666568734
"1UAS_A","bfAA","VAAarea",0.627441262351929
"1UAS_A","bfAA","VAAeccentricity",0.63463466096926
"1UAS_A","bfAA","VAAedge_length_total",0.574433243332927
"1UAS_A","bfAA","VAAfree_volume",0.599370954075771
"1UAS_A","bfAA","VAAmodified_volume",0.606805064190302
"1UAS_A","bfAA","VAAnfaces",-0.0862690083244105
"1UAS_A","bfAA","VAAvolume",0.607039182500871
"1UAS_A","bfAA","VCAarea",0.621319300399815
"1UAS_A","bfAA","VCAeccentricity",0.575133574551522
"1UAS_A","bfAA","VCAedge_length_total",0.570923618869575
"1UAS_A","bfAA","VCAfree_volume",0.575916625043544
"1UAS_A","bfAA","VCAmodified_volume",0.597828163599772
"1UAS_A","bfAA","VCAnfaces",-0.15678875530675
"1UAS_A","bfAA","VCAvolume",0.596999958956577
"1UAS_A","bfAA","VSCarea",0.631216539557434
"1UAS_A","bfAA","VSCeccentricity",0.626800108622821
"1UAS_A","bfAA","VSCedge_length_total",0.56237435191375
"1UAS_A","bfAA","VSCfree_volume",0.603666158672534
"1UAS_A","bfAA","VSCmodified_volume",0.627026511527153
"1UAS_A","bfAA","VSCnfaces",-0.0966562163414116
"1UAS_A","bfAA","VSCvolume",0.627850289245541
"1UAS_A","bfAA","wcnAA",-0.817166880063024
"1UAS_A","bfAA","wcnC",-0.768365797275323
"1UAS_A","bfAA","wcnCA",-0.788688177303602
"1UAS_A","bfAA","wcnCB",-0.774521679595899
"1UAS_A","bfAA","wcnN",-0.767716438330719
"1UAS_A","bfAA","wcnO",-0.72415310452139
"1UAS_A","bfAA","wcnSC",-0.803626215635005
"1UAS_A","bfC","asa",0.542845260039073
"1UAS_A","bfC","ddgent",0.405096532170343
"1UAS_A","bfC","hbe_mean",0.313905378998717
"1UAS_A","bfC","hpshh",0.0581253534656865
"1UAS_A","bfC","resvol",-0.118569740947121
"1UAS_A","bfC","rsa",0.570436758729111
"1UAS_A","bfC","seqent",0.372825146856072
"1UAS_A","bfC","sizeAA",-0.0983031489039142
"1UAS_A","bfC","sizeSC",-0.0983031489039142
"1UAS_A","bfC","VAAarea",0.53975453565009
"1UAS_A","bfC","VAAeccentricity",0.552223985763588
