"pdb","wcn","variable","value"
"1S95_A","wcnCB","rsa",-0.879695499344192
"1S95_A","wcnCB","seqent",-0.602922417535775
"1S95_A","wcnN","ddgent",-0.608907588226474
"1S95_A","wcnN","hbe",-0.477929582951326
"1S95_A","wcnN","hpshh",-0.216714282065211
"1S95_A","wcnN","r4s_JC",-0.567231588971982
"1S95_A","wcnN","resvol",0.0725165315469687
"1S95_A","wcnN","rsa",-0.745621904442038
"1S95_A","wcnN","seqent",-0.527086533881245
"1S95_A","wcnO","ddgent",-0.627099573972639
"1S95_A","wcnO","hbe",-0.502319573685777
"1S95_A","wcnO","hpshh",-0.253067213795694
"1S95_A","wcnO","r4s_JC",-0.509903562015792
"1S95_A","wcnO","resvol",0.0847946522671232
"1S95_A","wcnO","rsa",-0.783091510819788
"1S95_A","wcnO","seqent",-0.484962566178428
"1S95_A","wcnSC","ddgent",-0.793616116712092
"1S95_A","wcnSC","hbe",-0.348021261975956
"1S95_A","wcnSC","hpshh",-0.396006537687887
"1S95_A","wcnSC","r4s_JC",-0.69587896585783
"1S95_A","wcnSC","resvol",0.0244996953641717
"1S95_A","wcnSC","rsa",-0.909429446194313
"1S95_A","wcnSC","seqent",-0.639685656753057
"1SCA_A","wcnAA","ddgent",-0.710169538490706
"1SCA_A","wcnAA","hbe",-0.491784336111751
"1SCA_A","wcnAA","hpshh",-0.377941211008992
"1SCA_A","wcnAA","r4s_JC",-0.700753599961699
"1SCA_A","wcnAA","resvol",-0.0708698949717919
"1SCA_A","wcnAA","rsa",-0.884349798725698
"1SCA_A","wcnAA","seqent",-0.66146426264313
"1SCA_A","wcnC","ddgent",-0.601970000802118
"1SCA_A","wcnC","hbe",-0.548866826877053
"1SCA_A","wcnC","hpshh",-0.299756331719595
"1SCA_A","wcnC","r4s_JC",-0.599701231815265
"1SCA_A","wcnC","resvol",0.0659621301827089
"1SCA_A","wcnC","rsa",-0.803191730034793
"1SCA_A","wcnC","seqent",-0.565150951681241
"1SCA_A","wcnCA","ddgent",-0.673861321160591
"1SCA_A","wcnCA","hbe",-0.504507780913107
"1SCA_A","wcnCA","hpshh",-0.310908265772243
"1SCA_A","wcnCA","r4s_JC",-0.659473829058749
"1SCA_A","wcnCA","resvol",0.0443440920347408
"1SCA_A","wcnCA","rsa",-0.833313722108287
"1SCA_A","wcnCA","seqent",-0.619670314127385
"1SCA_A","wcnCB","ddgent",-0.719269343794891
"1SCA_A","wcnCB","hbe",-0.485349966663251
"1SCA_A","wcnCB","hpshh",-0.357206861336557
"1SCA_A","wcnCB","r4s_JC",-0.703817118755639
"1SCA_A","wcnCB","resvol",0.00768865553427754
"1SCA_A","wcnCB","rsa",-0.874995020562098
"1SCA_A","wcnCB","seqent",-0.665466111894186
"1SCA_A","wcnN","ddgent",-0.588602346558551
"1SCA_A","wcnN","hbe",-0.536509534866931
"1SCA_A","wcnN","hpshh",-0.256059824791498
"1SCA_A","wcnN","r4s_JC",-0.580442452856155
"1SCA_A","wcnN","resvol",0.0358175325921084
"1SCA_A","wcnN","rsa",-0.772739279034744
"1SCA_A","wcnN","seqent",-0.559639950241777
"1SCA_A","wcnO","ddgent",-0.5823405791289
"1SCA_A","wcnO","hbe",-0.57908449770865
"1SCA_A","wcnO","hpshh",-0.328893393614569
"1SCA_A","wcnO","r4s_JC",-0.564846012464762
"1SCA_A","wcnO","resvol",0.0501091172802891
"1SCA_A","wcnO","rsa",-0.799924445910269
"1SCA_A","wcnO","seqent",-0.521099983522298
"1SCA_A","wcnSC","ddgent",-0.738301406622575
"1SCA_A","wcnSC","hbe",-0.44410774163058
"1SCA_A","wcnSC","hpshh",-0.391890141215663
"1SCA_A","wcnSC","r4s_JC",-0.742750321183176
"1SCA_A","wcnSC","resvol",-0.0434994426626505
"1SCA_A","wcnSC","rsa",-0.891041812294421
"1SCA_A","wcnSC","seqent",-0.703236335160783
"1SLL_A","wcnAA","ddgent",-0.605904777749071
"1SLL_A","wcnAA","hbe",-0.22993128453413
"1SLL_A","wcnAA","hpshh",-0.282034345524424
"1SLL_A","wcnAA","r4s_JC",-0.454518907759161
"1SLL_A","wcnAA","resvol",0.0409823386806824
"1SLL_A","wcnAA","rsa",-0.772380747664705
"1SLL_A","wcnAA","seqent",-0.153349307974262
"1SLL_A","wcnC","ddgent",-0.517630345633372
"1SLL_A","wcnC","hbe",-0.257018941867892
"1SLL_A","wcnC","hpshh",-0.213707119229349
"1SLL_A","wcnC","r4s_JC",-0.409703548714709
"1SLL_A","wcnC","resvol",0.103025867592528
"1SLL_A","wcnC","rsa",-0.707103231221887
"1SLL_A","wcnC","seqent",-0.108803634582197
"1SLL_A","wcnCA","ddgent",-0.569779178891701
"1SLL_A","wcnCA","hbe",-0.260283487977678
"1SLL_A","wcnCA","hpshh",-0.238518293462953
"1SLL_A","wcnCA","r4s_JC",-0.424875107790858
"1SLL_A","wcnCA","resvol",0.120604418032063
"1SLL_A","wcnCA","rsa",-0.740571250560101
"1SLL_A","wcnCA","seqent",-0.134178435538069
"1SLL_A","wcnCB","ddgent",-0.634750248972867
"1SLL_A","wcnCB","hbe",-0.254080823527849
"1SLL_A","wcnCB","hpshh",-0.277624454943092
"1SLL_A","wcnCB","r4s_JC",-0.447240927122495
"1SLL_A","wcnCB","resvol",0.11447174696164
"1SLL_A","wcnCB","rsa",-0.788612690094648
"1SLL_A","wcnCB","seqent",-0.15953177001117
"1SLL_A","wcnN","ddgent",-0.52785425638187
"1SLL_A","wcnN","hbe",-0.263103888327222
"1SLL_A","wcnN","hpshh",-0.200459024996047
"1SLL_A","wcnN","r4s_JC",-0.429339332283151
"1SLL_A","wcnN","resvol",0.0841041419137
"1SLL_A","wcnN","rsa",-0.693151843272526
"1SLL_A","wcnN","seqent",-0.131257422228083
"1SLL_A","wcnO","ddgent",-0.507341652106514
"1SLL_A","wcnO","hbe",-0.300877865970078
"1SLL_A","wcnO","hpshh",-0.205487519331937
"1SLL_A","wcnO","r4s_JC",-0.393454913901297
"1SLL_A","wcnO","resvol",0.104002732810409
"1SLL_A","wcnO","rsa",-0.70325981928063
"1SLL_A","wcnO","seqent",-0.0972921948635307
"1SLL_A","wcnSC","ddgent",-0.651542021790013
"1SLL_A","wcnSC","hbe",-0.207142768737068
"1SLL_A","wcnSC","hpshh",-0.309597213410918
"1SLL_A","wcnSC","r4s_JC",-0.475183179343646
"1SLL_A","wcnSC","resvol",0.0736138020214152
"1SLL_A","wcnSC","rsa",-0.796406738403511
"1SLL_A","wcnSC","seqent",-0.186113753958841
"1SML_A","wcnAA","ddgent",-0.783695193038777
"1SML_A","wcnAA","hbe",-0.335989058170173
"1SML_A","wcnAA","hpshh",-0.344774310609614
"1SML_A","wcnAA","r4s_JC",-0.518740141216291
"1SML_A","wcnAA","resvol",-0.0587981012489027
"1SML_A","wcnAA","rsa",-0.887829716265314
"1SML_A","wcnAA","seqent",-0.37299341557949
"1SML_A","wcnC","ddgent",-0.648531547227195
"1SML_A","wcnC","hbe",-0.437350633261072
"1SML_A","wcnC","hpshh",-0.228879771872
"1SML_A","wcnC","r4s_JC",-0.427420208392742
"1SML_A","wcnC","resvol",0.0199280133784537
"1SML_A","wcnC","rsa",-0.771525819713961
"1SML_A","wcnC","seqent",-0.303318862101534
"1SML_A","wcnCA","ddgent",-0.726508342086932
"1SML_A","wcnCA","hbe",-0.388899463015444
"1SML_A","wcnCA","hpshh",-0.278121680908081
"1SML_A","wcnCA","r4s_JC",-0.479438254832699
"1SML_A","wcnCA","resvol",0.017147069733484
"1SML_A","wcnCA","rsa",-0.829609356565498
"1SML_A","wcnCA","seqent",-0.334572707583534
"1SML_A","wcnCB","ddgent",-0.805702298995315
"1SML_A","wcnCB","hbe",-0.372480487882125
"1SML_A","wcnCB","hpshh",-0.315580790268572
"1SML_A","wcnCB","r4s_JC",-0.528609447349086
"1SML_A","wcnCB","resvol",0.025360129706737
"1SML_A","wcnCB","rsa",-0.885605705621667
"1SML_A","wcnCB","seqent",-0.381779763951323
"1SML_A","wcnN","ddgent",-0.648535372775802
"1SML_A","wcnN","hbe",-0.438587166101789
"1SML_A","wcnN","hpshh",-0.190442255326347
"1SML_A","wcnN","r4s_JC",-0.451917497983877
"1SML_A","wcnN","resvol",0.00951493507747146
"1SML_A","wcnN","rsa",-0.758761654559507
"1SML_A","wcnN","seqent",-0.324265700246727
"1SML_A","wcnO","ddgent",-0.659713625807151
"1SML_A","wcnO","hbe",-0.472658779483623
"1SML_A","wcnO","hpshh",-0.252664856942285
"1SML_A","wcnO","r4s_JC",-0.405895059801543
"1SML_A","wcnO","resvol",0.0567874523985531
"1SML_A","wcnO","rsa",-0.782575863110295
"1SML_A","wcnO","seqent",-0.281492145813087
"1SML_A","wcnSC","ddgent",-0.820827880598252
"1SML_A","wcnSC","hbe",-0.31312212865187
"1SML_A","wcnSC","hpshh",-0.35554638814723
"1SML_A","wcnSC","r4s_JC",-0.552435670029907
"1SML_A","wcnSC","resvol",0.00682210751757686
"1SML_A","wcnSC","rsa",-0.903644903064581
"1SML_A","wcnSC","seqent",-0.397410352851253
"1SNZ_A","wcnAA","ddgent",-0.643580257467713
"1SNZ_A","wcnAA","hbe",-0.380889523287602
"1SNZ_A","wcnAA","hpshh",-0.367882608778912
"1SNZ_A","wcnAA","r4s_JC",-0.508341341194566
"1SNZ_A","wcnAA","resvol",0.0240973590755098
"1SNZ_A","wcnAA","rsa",-0.855065290811392
"1SNZ_A","wcnAA","seqent",-0.446260697501663
"1SNZ_A","wcnC","ddgent",-0.51022235847972
"1SNZ_A","wcnC","hbe",-0.374283371819741
"1SNZ_A","wcnC","hpshh",-0.220727585806726
"1SNZ_A","wcnC","r4s_JC",-0.355372153600064
"1SNZ_A","wcnC","resvol",0.120621656241183
"1SNZ_A","wcnC","rsa",-0.725185416127302
"1SNZ_A","wcnC","seqent",-0.292328941040699
"1SNZ_A","wcnCA","ddgent",-0.581196072246608
"1SNZ_A","wcnCA","hbe",-0.381846316928004
"1SNZ_A","wcnCA","hpshh",-0.28078368245736
"1SNZ_A","wcnCA","r4s_JC",-0.418655903501611
"1SNZ_A","wcnCA","resvol",0.116256275149815
"1SNZ_A","wcnCA","rsa",-0.778943301891725
"1SNZ_A","wcnCA","seqent",-0.359022920044309
"1SNZ_A","wcnCB","ddgent",-0.682980717926344
"1SNZ_A","wcnCB","hbe",-0.40764333103871
"1SNZ_A","wcnCB","hpshh",-0.364606453729441
"1SNZ_A","wcnCB","r4s_JC",-0.520829825039043
"1SNZ_A","wcnCB","resvol",0.0951631192602483
"1SNZ_A","wcnCB","rsa",-0.861430121562721
"1SNZ_A","wcnCB","seqent",-0.460019009579292
"1SNZ_A","wcnN","ddgent",-0.520421428718822
"1SNZ_A","wcnN","hbe",-0.385097351343743
"1SNZ_A","wcnN","hpshh",-0.232919290583667
"1SNZ_A","wcnN","r4s_JC",-0.423784070458427
"1SNZ_A","wcnN","resvol",0.0931085613223919
"1SNZ_A","wcnN","rsa",-0.715503024312589
"1SNZ_A","wcnN","seqent",-0.365346764589466
"1SNZ_A","wcnO","ddgent",-0.458635957633089
"1SNZ_A","wcnO","hbe",-0.427695307957917
"1SNZ_A","wcnO","hpshh",-0.207538764671956
"1SNZ_A","wcnO","r4s_JC",-0.304819647113522
"1SNZ_A","wcnO","resvol",0.126569730121443
"1SNZ_A","wcnO","rsa",-0.700423362248801
"1SNZ_A","wcnO","seqent",-0.245464188461304
"1SNZ_A","wcnSC","ddgent",-0.684802212088071
"1SNZ_A","wcnSC","hbe",-0.355393847574582
"1SNZ_A","wcnSC","hpshh",-0.413949236789675
"1SNZ_A","wcnSC","r4s_JC",-0.5717825089597
"1SNZ_A","wcnSC","resvol",0.0561625996369498
"1SNZ_A","wcnSC","rsa",-0.880470909635125
"1SNZ_A","wcnSC","seqent",-0.510764825712634
"1TAH_B","wcnAA","ddgent",-0.701717262314025
"1TAH_B","wcnAA","hbe",-0.32973496833249
"1TAH_B","wcnAA","hpshh",-0.209086346205715
"1TAH_B","wcnAA","r4s_JC",-0.521772358779167
"1TAH_B","wcnAA","resvol",0.0262343231280182
"1TAH_B","wcnAA","rsa",-0.873376381268685
"1TAH_B","wcnAA","seqent",-0.529756171193366
"1TAH_B","wcnC","ddgent",-0.619247921315327
"1TAH_B","wcnC","hbe",-0.401918678447435
"1TAH_B","wcnC","hpshh",-0.13744682296231
"1TAH_B","wcnC","r4s_JC",-0.488385043323989
"1TAH_B","wcnC","resvol",0.152244520029055
"1TAH_B","wcnC","rsa",-0.790235482638812
"1TAH_B","wcnC","seqent",-0.482397998999353
"1TAH_B","wcnCA","ddgent",-0.668259035932143
"1TAH_B","wcnCA","hbe",-0.335993482737774
"1TAH_B","wcnCA","hpshh",-0.144300860586827
"1TAH_B","wcnCA","r4s_JC",-0.509698076718043
"1TAH_B","wcnCA","resvol",0.12304338830073
"1TAH_B","wcnCA","rsa",-0.822846181228856
"1TAH_B","wcnCA","seqent",-0.499094088396189
"1TAH_B","wcnCB","ddgent",-0.733074927059686
"1TAH_B","wcnCB","hbe",-0.341746239754112
"1TAH_B","wcnCB","hpshh",-0.162686960695803
"1TAH_B","wcnCB","r4s_JC",-0.539649058066414
"1TAH_B","wcnCB","resvol",0.102916759629037
"1TAH_B","wcnCB","rsa",-0.880902545695079
"1TAH_B","wcnCB","seqent",-0.520756482135478
"1TAH_B","wcnN","ddgent",-0.580942245003703
"1TAH_B","wcnN","hbe",-0.394306936430619
"1TAH_B","wcnN","hpshh",-0.141116328353187
"1TAH_B","wcnN","r4s_JC",-0.432686278673838
"1TAH_B","wcnN","resvol",0.140657420716407
"1TAH_B","wcnN","rsa",-0.731012500035476
"1TAH_B","wcnN","seqent",-0.438019012342249
"1TAH_B","wcnO","ddgent",-0.602284458735943
"1TAH_B","wcnO","hbe",-0.416131020955859
"1TAH_B","wcnO","hpshh",-0.145707844487784
"1TAH_B","wcnO","r4s_JC",-0.490357992058603
"1TAH_B","wcnO","resvol",0.158633286480609
"1TAH_B","wcnO","rsa",-0.788679493074724
"1TAH_B","wcnO","seqent",-0.486750442227228
"1TAH_B","wcnSC","ddgent",-0.735536715141788
"1TAH_B","wcnSC","hbe",-0.318597481447785
"1TAH_B","wcnSC","hpshh",-0.220326301305893
"1TAH_B","wcnSC","r4s_JC",-0.53310104757913
"1TAH_B","wcnSC","resvol",0.0496005876167203
"1TAH_B","wcnSC","rsa",-0.902514343053975
"1TAH_B","wcnSC","seqent",-0.528089976739517
"1TLP_E","wcnAA","ddgent",-0.604257058811226
"1TLP_E","wcnAA","hbe",-0.400230717977322
"1TLP_E","wcnAA","hpshh",-0.253267632321079
"1TLP_E","wcnAA","r4s_JC",-0.650135468707135
"1TLP_E","wcnAA","resvol",-0.0319794662254764
"1TLP_E","wcnAA","rsa",-0.869501808688064
"1TLP_E","wcnAA","seqent",-0.576825744213349
"1TLP_E","wcnC","ddgent",-0.483899882677984
"1TLP_E","wcnC","hbe",-0.452488475399429
"1TLP_E","wcnC","hpshh",-0.166887370784289
"1TLP_E","wcnC","r4s_JC",-0.532131462016718
"1TLP_E","wcnC","resvol",0.0694192601636421
"1TLP_E","wcnC","rsa",-0.770989170911717
"1TLP_E","wcnC","seqent",-0.465062249133898
"1TLP_E","wcnCA","ddgent",-0.552401108189153
"1TLP_E","wcnCA","hbe",-0.421165659570531
"1TLP_E","wcnCA","hpshh",-0.200606419027603
"1TLP_E","wcnCA","r4s_JC",-0.597118958136573
"1TLP_E","wcnCA","resvol",0.0685852421871888
"1TLP_E","wcnCA","rsa",-0.816819804753444
"1TLP_E","wcnCA","seqent",-0.530418284872934
"1TLP_E","wcnCB","ddgent",-0.630266417951599
"1TLP_E","wcnCB","hbe",-0.418550860240795
"1TLP_E","wcnCB","hpshh",-0.233045279475635
"1TLP_E","wcnCB","r4s_JC",-0.652445428717505
"1TLP_E","wcnCB","resvol",0.0689670472594567
"1TLP_E","wcnCB","rsa",-0.861093907074525
"1TLP_E","wcnCB","seqent",-0.582121891187773
"1TLP_E","wcnN","ddgent",-0.468580707849166
"1TLP_E","wcnN","hbe",-0.415128683608561
"1TLP_E","wcnN","hpshh",-0.15885540315121
"1TLP_E","wcnN","r4s_JC",-0.522865951527314
"1TLP_E","wcnN","resvol",0.0601840041402336
"1TLP_E","wcnN","rsa",-0.730567403064675
"1TLP_E","wcnN","seqent",-0.470775211926502
"1TLP_E","wcnO","ddgent",-0.462539289564806
"1TLP_E","wcnO","hbe",-0.489176879233214
"1TLP_E","wcnO","hpshh",-0.171147417808747
"1TLP_E","wcnO","r4s_JC",-0.518278357255814
"1TLP_E","wcnO","resvol",0.0828104863415073
"1TLP_E","wcnO","rsa",-0.766006286960046
"1TLP_E","wcnO","seqent",-0.444908862049151
"1TLP_E","wcnSC","ddgent",-0.632446287623383
"1TLP_E","wcnSC","hbe",-0.371704527791751
"1TLP_E","wcnSC","hpshh",-0.285497513647331
"1TLP_E","wcnSC","r4s_JC",-0.678568817435368
"1TLP_E","wcnSC","resvol",0.0297548458668697
"1TLP_E","wcnSC","rsa",-0.879919491292364
"1TLP_E","wcnSC","seqent",-0.608738395445927
"1U3F_A","wcnAA","ddgent",-0.7678777903228
"1U3F_A","wcnAA","hbe",-0.35334521815908
"1U3F_A","wcnAA","hpshh",-0.364781413200675
"1U3F_A","wcnAA","r4s_JC",-0.529910705433658
"1U3F_A","wcnAA","resvol",0.0829014771350235
"1U3F_A","wcnAA","rsa",-0.903631336504148
"1U3F_A","wcnAA","seqent",-0.496627533726196
"1U3F_A","wcnC","ddgent",-0.64425339735829
"1U3F_A","wcnC","hbe",-0.534461685232796
"1U3F_A","wcnC","hpshh",-0.232591641571245
"1U3F_A","wcnC","r4s_JC",-0.349045284943849
"1U3F_A","wcnC","resvol",0.181373665742143
"1U3F_A","wcnC","rsa",-0.74732104731291
"1U3F_A","wcnC","seqent",-0.338073926058549
"1U3F_A","wcnCA","ddgent",-0.693088297307959
"1U3F_A","wcnCA","hbe",-0.41605858582888
"1U3F_A","wcnCA","hpshh",-0.285482825655243
"1U3F_A","wcnCA","r4s_JC",-0.49125138839082
"1U3F_A","wcnCA","resvol",0.142456496917335
"1U3F_A","wcnCA","rsa",-0.818719690617302
"1U3F_A","wcnCA","seqent",-0.462745046231169
"1U3F_A","wcnCB","ddgent",-0.764506957953015
"1U3F_A","wcnCB","hbe",-0.355994388861671
"1U3F_A","wcnCB","hpshh",-0.328397243066358
"1U3F_A","wcnCB","r4s_JC",-0.545934637288383
"1U3F_A","wcnCB","resvol",0.153621776092309
"1U3F_A","wcnCB","rsa",-0.879733769777128
"1U3F_A","wcnCB","seqent",-0.512756609922335
"1U3F_A","wcnN","ddgent",-0.589664413097003
"1U3F_A","wcnN","hbe",-0.523771118098614
"1U3F_A","wcnN","hpshh",-0.208701956671417
"1U3F_A","wcnN","r4s_JC",-0.347743399997336
"1U3F_A","wcnN","resvol",0.168002238327382
"1U3F_A","wcnN","rsa",-0.689658671997331
"1U3F_A","wcnN","seqent",-0.337774634833586
"1U3F_A","wcnO","ddgent",-0.620888822385156
"1U3F_A","wcnO","hbe",-0.576791269494528
"1U3F_A","wcnO","hpshh",-0.227403450125769
"1U3F_A","wcnO","r4s_JC",-0.31874006973647
"1U3F_A","wcnO","resvol",0.191554621153627
"1U3F_A","wcnO","rsa",-0.730497182119078
"1U3F_A","wcnO","seqent",-0.306901384564087
"1U3F_A","wcnSC","ddgent",-0.785150925686613
"1U3F_A","wcnSC","hbe",-0.285919945947385
"1U3F_A","wcnSC","hpshh",-0.394962666748762
"1U3F_A","wcnSC","r4s_JC",-0.563789642432561
"1U3F_A","wcnSC","resvol",0.135453657980714
"1U3F_A","wcnSC","rsa",-0.903941729873965
"1U3F_A","wcnSC","seqent",-0.522641382834038
"1U5U_A","wcnAA","ddgent",-0.679924075310341
"1U5U_A","wcnAA","hbe",-0.254698645720016
"1U5U_A","wcnAA","hpshh",-0.364663941292832
"1U5U_A","wcnAA","r4s_JC",-0.367715853117557
"1U5U_A","wcnAA","resvol",0.00101695662639983
"1U5U_A","wcnAA","rsa",-0.820602740484027
"1U5U_A","wcnAA","seqent",-0.108144857493463
"1U5U_A","wcnC","ddgent",-0.566983774218281
"1U5U_A","wcnC","hbe",-0.369657434056797
"1U5U_A","wcnC","hpshh",-0.273288220553914
"1U5U_A","wcnC","r4s_JC",-0.342948787341491
"1U5U_A","wcnC","resvol",0.0819029784103912
"1U5U_A","wcnC","rsa",-0.725944906435406
"1U5U_A","wcnC","seqent",-0.0920310956994705
"1U5U_A","wcnCA","ddgent",-0.636168250776656
"1U5U_A","wcnCA","hbe",-0.323396916967338
"1U5U_A","wcnCA","hpshh",-0.307191593330925
"1U5U_A","wcnCA","r4s_JC",-0.34425377049526
"1U5U_A","wcnCA","resvol",0.082348787815971
"1U5U_A","wcnCA","rsa",-0.772201043161728
"1U5U_A","wcnCA","seqent",-0.102370222277059
"1U5U_A","wcnCB","ddgent",-0.704214346511032
"1U5U_A","wcnCB","hbe",-0.294131308244047
"1U5U_A","wcnCB","hpshh",-0.350141580276357
"1U5U_A","wcnCB","r4s_JC",-0.355484873042477
"1U5U_A","wcnCB","resvol",0.0872579751264228
"1U5U_A","wcnCB","rsa",-0.832659429705454
"1U5U_A","wcnCB","seqent",-0.12231889500712
"1U5U_A","wcnN","ddgent",-0.546064099088818
"1U5U_A","wcnN","hbe",-0.391203837451039
"1U5U_A","wcnN","hpshh",-0.280599313247033
"1U5U_A","wcnN","r4s_JC",-0.342091153345578
"1U5U_A","wcnN","resvol",0.120145634803761
"1U5U_A","wcnN","rsa",-0.698511699609481
"1U5U_A","wcnN","seqent",-0.119356527810499
"1U5U_A","wcnO","ddgent",-0.551444667924327
"1U5U_A","wcnO","hbe",-0.372631010560589
"1U5U_A","wcnO","hpshh",-0.263488631409635
"1U5U_A","wcnO","r4s_JC",-0.352103797061739
"1U5U_A","wcnO","resvol",0.0564903677298093
"1U5U_A","wcnO","rsa",-0.711771915375416
"1U5U_A","wcnO","seqent",-0.0966214238042093
"1U5U_A","wcnSC","ddgent",-0.710024959446254
"1U5U_A","wcnSC","hbe",-0.219916870811267
"1U5U_A","wcnSC","hpshh",-0.386252126280649
"1U5U_A","wcnSC","r4s_JC",-0.358148349427608
"1U5U_A","wcnSC","resvol",0.0666489976550268
"1U5U_A","wcnSC","rsa",-0.843461052897557
"1U5U_A","wcnSC","seqent",-0.112405459537609
"1UAS_A","wcnAA","ddgent",-0.671302781428541
"1UAS_A","wcnAA","hbe",-0.337251830850972
"1UAS_A","wcnAA","hpshh",-0.282224999846873
"1UAS_A","wcnAA","r4s_JC",-0.64406217135332
"1UAS_A","wcnAA","resvol",0.0482261102997914
"1UAS_A","wcnAA","rsa",-0.825851404379992
"1UAS_A","wcnAA","seqent",-0.58976989974572
"1UAS_A","wcnC","ddgent",-0.537527536720581
"1UAS_A","wcnC","hbe",-0.416605202815907
"1UAS_A","wcnC","hpshh",-0.157966142587493
"1UAS_A","wcnC","r4s_JC",-0.546530672397998
"1UAS_A","wcnC","resvol",0.131958157554151
"1UAS_A","wcnC","rsa",-0.71617534653792
"1UAS_A","wcnC","seqent",-0.506851719108256
"1UAS_A","wcnCA","ddgent",-0.606888768281239
"1UAS_A","wcnCA","hbe",-0.381380907081795
"1UAS_A","wcnCA","hpshh",-0.187389797963479
"1UAS_A","wcnCA","r4s_JC",-0.599863778063242
"1UAS_A","wcnCA","resvol",0.138214319583195
"1UAS_A","wcnCA","rsa",-0.766883191630702
"1UAS_A","wcnCA","seqent",-0.54830676198464
"1UAS_A","wcnCB","ddgent",-0.686846159012459
"1UAS_A","wcnCB","hbe",-0.360744815180031
"1UAS_A","wcnCB","hpshh",-0.266600701688251
"1UAS_A","wcnCB","r4s_JC",-0.639891022453302
"1UAS_A","wcnCB","resvol",0.139683095833853
"1UAS_A","wcnCB","rsa",-0.832367068584247
"1UAS_A","wcnCB","seqent",-0.582701800579525
"1UAS_A","wcnN","ddgent",-0.524981277496404
"1UAS_A","wcnN","hbe",-0.372643114939333
"1UAS_A","wcnN","hpshh",-0.134669817047752
"1UAS_A","wcnN","r4s_JC",-0.560600489624304
"1UAS_A","wcnN","resvol",0.126093077028737
"1UAS_A","wcnN","rsa",-0.677248845743788
"1UAS_A","wcnN","seqent",-0.504720234781484
"1UAS_A","wcnO","ddgent",-0.521095243377369
"1UAS_A","wcnO","hbe",-0.446395925214114
"1UAS_A","wcnO","hpshh",-0.174379457092783
"1UAS_A","wcnO","r4s_JC",-0.507975687489902
"1UAS_A","wcnO","resvol",0.129040907791505
"1UAS_A","wcnO","rsa",-0.702639916615992
"1UAS_A","wcnO","seqent",-0.473237204473763
"1UAS_A","wcnSC","ddgent",-0.71328824080055
"1UAS_A","wcnSC","hbe",-0.30424683564611
"1UAS_A","wcnSC","hpshh",-0.318147868426353
"1UAS_A","wcnSC","r4s_JC",-0.664688729068075
"1UAS_A","wcnSC","resvol",0.0989096133313534
"1UAS_A","wcnSC","rsa",-0.859979938983904
"1UAS_A","wcnSC","seqent",-0.602948877962694
"1UN1_A","wcnAA","ddgent",-0.710651776178666
"1UN1_A","wcnAA","hbe",-0.592261582781231
"1UN1_A","wcnAA","hpshh",-0.342066298675697
"1UN1_A","wcnAA","r4s_JC",-0.552182636077212
"1UN1_A","wcnAA","resvol",-0.0242814719509059
"1UN1_A","wcnAA","rsa",-0.87324206454234
"1UN1_A","wcnAA","seqent",-0.506975510386644
"1UN1_A","wcnC","ddgent",-0.569621059188303
"1UN1_A","wcnC","hbe",-0.676812186203382
"1UN1_A","wcnC","hpshh",-0.242189935234659
"1UN1_A","wcnC","r4s_JC",-0.466999014781607
"1UN1_A","wcnC","resvol",0.0991591759984625
"1UN1_A","wcnC","rsa",-0.758140818456309
"1UN1_A","wcnC","seqent",-0.414113949785306
"1UN1_A","wcnCA","ddgent",-0.634098872873951
"1UN1_A","wcnCA","hbe",-0.646279507125957
"1UN1_A","wcnCA","hpshh",-0.281739919287006
"1UN1_A","wcnCA","r4s_JC",-0.501037977024769
"1UN1_A","wcnCA","resvol",0.0694851251512258
"1UN1_A","wcnCA","rsa",-0.807501808010884
"1UN1_A","wcnCA","seqent",-0.449813879397438
"1UN1_A","wcnCB","ddgent",-0.700077798050383
"1UN1_A","wcnCB","hbe",-0.616562491580511
"1UN1_A","wcnCB","hpshh",-0.328775720674217
"1UN1_A","wcnCB","r4s_JC",-0.553757845552297
"1UN1_A","wcnCB","resvol",0.036272115323924
"1UN1_A","wcnCB","rsa",-0.864617891957943
"1UN1_A","wcnCB","seqent",-0.503427934122232
"1UN1_A","wcnN","ddgent",-0.590409026086935
"1UN1_A","wcnN","hbe",-0.689314823117603
"1UN1_A","wcnN","hpshh",-0.261057301905296
"1UN1_A","wcnN","r4s_JC",-0.447757312488401
"1UN1_A","wcnN","resvol",0.113598115984432
"1UN1_A","wcnN","rsa",-0.755359326284519
"1UN1_A","wcnN","seqent",-0.403424558950908
"1UN1_A","wcnO","ddgent",-0.517069547926499
"1UN1_A","wcnO","hbe",-0.710775885982389
"1UN1_A","wcnO","hpshh",-0.225616181568934
"1UN1_A","wcnO","r4s_JC",-0.438067425745432
"1UN1_A","wcnO","resvol",0.115026605326046
"1UN1_A","wcnO","rsa",-0.722290474908799
"1UN1_A","wcnO","seqent",-0.382677291258082
"1UN1_A","wcnSC","ddgent",-0.756378620540955
"1UN1_A","wcnSC","hbe",-0.533244999899207
"1UN1_A","wcnSC","hpshh",-0.389433006784982
"1UN1_A","wcnSC","r4s_JC",-0.580084680557528
"1UN1_A","wcnSC","resvol",0.0156510682315552
"1UN1_A","wcnSC","rsa",-0.900481494235587
"1UN1_A","wcnSC","seqent",-0.537168688573765
"1VID_A","wcnAA","ddgent",-0.731963461247116
