"pdb","hps","variable","value"
"1UAS_A","hpsww","VAAedge_length_total",-0.206252548757822
"1UAS_A","hpsww","VAAfree_volume",-0.349352482627565
"1UAS_A","hpsww","VAAmodified_volume",-0.229504892181532
"1UAS_A","hpsww","VAAnfaces",0.115096482074199
"1UAS_A","hpsww","VAAvolume",-0.22910639139536
"1UAS_A","hpsww","VCAarea",-0.209173063215337
"1UAS_A","hpsww","VCAeccentricity",-0.205733128839968
"1UAS_A","hpsww","VCAedge_length_total",-0.172319902616155
"1UAS_A","hpsww","VCAfree_volume",-0.280253029353466
"1UAS_A","hpsww","VCAmodified_volume",-0.201730325415118
"1UAS_A","hpsww","VCAnfaces",0.130308057863328
"1UAS_A","hpsww","VCAvolume",-0.20267207510612
"1UAS_A","hpsww","VSCarea",-0.296467846835337
"1UAS_A","hpsww","VSCeccentricity",-0.316404934485303
"1UAS_A","hpsww","VSCedge_length_total",-0.243799348808998
"1UAS_A","hpsww","VSCfree_volume",-0.381106302905903
"1UAS_A","hpsww","VSCmodified_volume",-0.263063880461356
"1UAS_A","hpsww","VSCnfaces",0.0920096808219773
"1UAS_A","hpsww","VSCvolume",-0.26360459431435
"1UAS_A","hpsww","wcnAA",0.280755718322283
"1UAS_A","hpsww","wcnC",0.162124036922609
"1UAS_A","hpsww","wcnCA",0.18906720235413
"1UAS_A","hpsww","wcnCB",0.262026561621014
"1UAS_A","hpsww","wcnN",0.140886632111426
"1UAS_A","hpsww","wcnO",0.180218811806196
"1UAS_A","hpsww","wcnSC",0.310871426590286
"1UN1_A","hpshh","asa",0.426671854557327
"1UN1_A","hpshh","bfAA",0.307792192885888
"1UN1_A","hpshh","bfC",0.237580229204748
"1UN1_A","hpshh","bfCA",0.252458071923431
"1UN1_A","hpshh","bfCB",0.266975595825912
"1UN1_A","hpshh","bfN",0.236139660407332
"1UN1_A","hpshh","bfO",0.230718299387922
"1UN1_A","hpshh","bfSC",0.353255982948436
"1UN1_A","hpshh","ddgent",0.355278886256994
"1UN1_A","hpshh","hbe_mean",0.229418712311473
"1UN1_A","hpshh","resvol",-0.125160820454828
"1UN1_A","hpshh","rsa",0.404551797067064
"1UN1_A","hpshh","seqent",0.120382751255347
"1UN1_A","hpshh","sizeAA",0.0912429890629027
"1UN1_A","hpshh","sizeSC",0.0912429890629027
"1UN1_A","hpshh","VAAarea",0.341926736871158
"1UN1_A","hpshh","VAAeccentricity",0.341782754556973
"1UN1_A","hpshh","VAAedge_length_total",0.302230876000492
"1UN1_A","hpshh","VAAfree_volume",0.38427585078151
"1UN1_A","hpshh","VAAmodified_volume",0.310008762722683
"1UN1_A","hpshh","VAAnfaces",-0.0270858139666817
"1UN1_A","hpshh","VAAvolume",0.312114504067639
"1UN1_A","hpshh","VCAarea",0.29902936902044
"1UN1_A","hpshh","VCAeccentricity",0.276904828986316
"1UN1_A","hpshh","VCAedge_length_total",0.262097384674869
"1UN1_A","hpshh","VCAfree_volume",0.315239804387382
"1UN1_A","hpshh","VCAmodified_volume",0.268999378985768
"1UN1_A","hpshh","VCAnfaces",-0.105405199852608
"1UN1_A","hpshh","VCAvolume",0.27299236219889
"1UN1_A","hpshh","VSCarea",0.376692150733055
"1UN1_A","hpshh","VSCeccentricity",0.363367155906474
"1UN1_A","hpshh","VSCedge_length_total",0.319322460796181
"1UN1_A","hpshh","VSCfree_volume",0.417342841687264
"1UN1_A","hpshh","VSCmodified_volume",0.346408186400166
"1UN1_A","hpshh","VSCnfaces",-0.0514472724177712
"1UN1_A","hpshh","VSCvolume",0.347832537758255
"1UN1_A","hpshh","wcnAA",-0.342066298675697
"1UN1_A","hpshh","wcnC",-0.242189935234659
"1UN1_A","hpshh","wcnCA",-0.281739919287006
"1UN1_A","hpshh","wcnCB",-0.328775720674217
"1UN1_A","hpshh","wcnN",-0.261057301905296
"1UN1_A","hpshh","wcnO",-0.225616181568934
"1UN1_A","hpshh","wcnSC",-0.389433006784982
"1UN1_A","hpskd","asa",-0.47821423048323
"1UN1_A","hpskd","bfAA",-0.292223059891469
"1UN1_A","hpskd","bfC",-0.217166511767598
"1UN1_A","hpskd","bfCA",-0.229079274616025
"1UN1_A","hpskd","bfCB",-0.242654887538352
"1UN1_A","hpskd","bfN",-0.21217487971032
"1UN1_A","hpskd","bfO",-0.212232050027062
"1UN1_A","hpskd","bfSC",-0.337786629984678
"1UN1_A","hpskd","ddgent",-0.377440767084668
"1UN1_A","hpskd","hbe_mean",-0.170826542079834
"1UN1_A","hpskd","resvol",-0.155045213769604
"1UN1_A","hpskd","rsa",-0.410451083710415
"1UN1_A","hpskd","seqent",-0.132606430332031
"1UN1_A","hpskd","sizeAA",-0.34415948857686
"1UN1_A","hpskd","sizeSC",-0.34415948857686
"1UN1_A","hpskd","VAAarea",-0.363166679045036
"1UN1_A","hpskd","VAAeccentricity",-0.348037680503008
"1UN1_A","hpskd","VAAedge_length_total",-0.33583427702593
"1UN1_A","hpskd","VAAfree_volume",-0.362431950694127
"1UN1_A","hpskd","VAAmodified_volume",-0.343066134933066
"1UN1_A","hpskd","VAAnfaces",-0.0398779042362862
"1UN1_A","hpskd","VAAvolume",-0.344794347929379
"1UN1_A","hpskd","VCAarea",-0.286491621413069
"1UN1_A","hpskd","VCAeccentricity",-0.26741860539651
"1UN1_A","hpskd","VCAedge_length_total",-0.250581054262898
"1UN1_A","hpskd","VCAfree_volume",-0.258327887932605
"1UN1_A","hpskd","VCAmodified_volume",-0.260634180248602
"1UN1_A","hpskd","VCAnfaces",0.110832645097843
"1UN1_A","hpskd","VCAvolume",-0.263819165814649
"1UN1_A","hpskd","VSCarea",-0.3944035740226
"1UN1_A","hpskd","VSCeccentricity",-0.371030206729907
"1UN1_A","hpskd","VSCedge_length_total",-0.353457927245387
"1UN1_A","hpskd","VSCfree_volume",-0.39040395007352
"1UN1_A","hpskd","VSCmodified_volume",-0.372420070502905
"1UN1_A","hpskd","VSCnfaces",0.00871754693731836
"1UN1_A","hpskd","VSCvolume",-0.372837061345134
"1UN1_A","hpskd","wcnAA",0.352475541215556
"1UN1_A","hpskd","wcnC",0.224137175696208
"1UN1_A","hpskd","wcnCA",0.267036495917508
"1UN1_A","hpskd","wcnCB",0.317549466421645
"1UN1_A","hpskd","wcnN",0.230606400161852
"1UN1_A","hpskd","wcnO",0.207118241473809
"1UN1_A","hpskd","wcnSC",0.383405480196711
"1UN1_A","hpsww","asa",-0.344864424955182
"1UN1_A","hpsww","bfAA",-0.306404784358412
"1UN1_A","hpsww","bfC",-0.232923214218552
"1UN1_A","hpsww","bfCA",-0.252861601939994
"1UN1_A","hpsww","bfCB",-0.267620043794756
"1UN1_A","hpsww","bfN",-0.236878202200142
"1UN1_A","hpsww","bfO",-0.224015221672116
"1UN1_A","hpsww","bfSC",-0.357023521357241
"1UN1_A","hpsww","ddgent",-0.355726620733999
"1UN1_A","hpsww","hbe_mean",-0.209494771579999
"1UN1_A","hpsww","resvol",0.263937959519987
"1UN1_A","hpsww","rsa",-0.342665704383059
"1UN1_A","hpsww","seqent",-0.17445945747982
"1UN1_A","hpsww","sizeAA",0.119084130129466
"1UN1_A","hpsww","sizeSC",0.119084130129466
"1UN1_A","hpsww","VAAarea",-0.270190706335373
"1UN1_A","hpsww","VAAeccentricity",-0.290545890252588
"1UN1_A","hpsww","VAAedge_length_total",-0.236316025167151
"1UN1_A","hpsww","VAAfree_volume",-0.332273606806983
"1UN1_A","hpsww","VAAmodified_volume",-0.242177936708477
"1UN1_A","hpsww","VAAnfaces",0.0354327883047214
"1UN1_A","hpsww","VAAvolume",-0.243512614870889
"1UN1_A","hpsww","VCAarea",-0.240636637647712
"1UN1_A","hpsww","VCAeccentricity",-0.225863098607734
"1UN1_A","hpsww","VCAedge_length_total",-0.214429134657587
"1UN1_A","hpsww","VCAfree_volume",-0.284738287829771
"1UN1_A","hpsww","VCAmodified_volume",-0.218546207891486
"1UN1_A","hpsww","VCAnfaces",0.0967216484269813
"1UN1_A","hpsww","VCAvolume",-0.221512369863973
"1UN1_A","hpsww","VSCarea",-0.314917422933911
"1UN1_A","hpsww","VSCeccentricity",-0.31003497002987
"1UN1_A","hpsww","VSCedge_length_total",-0.257644984209249
"1UN1_A","hpsww","VSCfree_volume",-0.37091233437087
"1UN1_A","hpsww","VSCmodified_volume",-0.293898215317724
"1UN1_A","hpsww","VSCnfaces",0.0954402947345858
"1UN1_A","hpsww","VSCvolume",-0.293995150779248
"1UN1_A","hpsww","wcnAA",0.289378875706036
"1UN1_A","hpsww","wcnC",0.201701224383909
"1UN1_A","hpsww","wcnCA",0.234324269820926
"1UN1_A","hpsww","wcnCB",0.272518420414697
"1UN1_A","hpsww","wcnN",0.219153396466438
"1UN1_A","hpsww","wcnO",0.182545893084902
"1UN1_A","hpsww","wcnSC",0.340319250113448
"1VID_A","hpshh","asa",0.530955372015097
"1VID_A","hpshh","bfAA",0.338420301521601
"1VID_A","hpshh","bfC",0.251439500809426
"1VID_A","hpshh","bfCA",0.284582450258754
"1VID_A","hpshh","bfCB",0.325428532448727
"1VID_A","hpshh","bfN",0.237946942612868
"1VID_A","hpshh","bfO",0.251676878871957
"1VID_A","hpshh","bfSC",0.373935222881848
"1VID_A","hpshh","ddgent",0.450261128206944
"1VID_A","hpshh","hbe_mean",0.298703379656939
"1VID_A","hpshh","resvol",-0.112949581827161
"1VID_A","hpshh","rsa",0.504684370354992
"1VID_A","hpshh","seqent",0.168880316375472
"1VID_A","hpshh","sizeAA",0.26527826634505
"1VID_A","hpshh","sizeSC",0.26527826634505
"1VID_A","hpshh","VAAarea",0.463301612170842
"1VID_A","hpshh","VAAeccentricity",0.455272294088923
"1VID_A","hpshh","VAAedge_length_total",0.462122111568886
"1VID_A","hpshh","VAAfree_volume",0.530920918975763
"1VID_A","hpshh","VAAmodified_volume",0.457644988703518
"1VID_A","hpshh","VAAnfaces",0.0682112633067584
"1VID_A","hpshh","VAAvolume",0.45609887815193
"1VID_A","hpshh","VCAarea",0.43963753122848
"1VID_A","hpshh","VCAeccentricity",0.38287585423914
"1VID_A","hpshh","VCAedge_length_total",0.420210938464545
"1VID_A","hpshh","VCAfree_volume",0.469522155187175
"1VID_A","hpshh","VCAmodified_volume",0.432086860092685
"1VID_A","hpshh","VCAnfaces",-0.0904486433168219
"1VID_A","hpshh","VCAvolume",0.429552956688694
"1VID_A","hpshh","VSCarea",0.447864781337535
"1VID_A","hpshh","VSCeccentricity",0.486774607791409
"1VID_A","hpshh","VSCedge_length_total",0.43211655956192
"1VID_A","hpshh","VSCfree_volume",0.51269374450205
"1VID_A","hpshh","VSCmodified_volume",0.450278556184177
"1VID_A","hpshh","VSCnfaces",0.0296339270660621
"1VID_A","hpshh","VSCvolume",0.445509514700172
"1VID_A","hpshh","wcnAA",-0.431592652452604
"1VID_A","hpshh","wcnC",-0.366733812755692
"1VID_A","hpshh","wcnCA",-0.3959661324237
"1VID_A","hpshh","wcnCB",-0.424638889537008
"1VID_A","hpshh","wcnN",-0.328262175443652
"1VID_A","hpshh","wcnO",-0.349688006167209
"1VID_A","hpshh","wcnSC",-0.442005246421009
"1VID_A","hpskd","asa",-0.574825685539273
"1VID_A","hpskd","bfAA",-0.353205189641356
"1VID_A","hpskd","bfC",-0.268487585819289
"1VID_A","hpskd","bfCA",-0.295615311909628
"1VID_A","hpskd","bfCB",-0.330356698863606
"1VID_A","hpskd","bfN",-0.244890030473162
"1VID_A","hpskd","bfO",-0.261278828371306
"1VID_A","hpskd","bfSC",-0.389640100292379
"1VID_A","hpskd","ddgent",-0.467135850217854
"1VID_A","hpskd","hbe_mean",-0.252019893994764
"1VID_A","hpskd","resvol",-0.109252390417685
"1VID_A","hpskd","rsa",-0.513868470525463
"1VID_A","hpskd","seqent",-0.221566087907897
"1VID_A","hpskd","sizeAA",-0.454576056502809
"1VID_A","hpskd","sizeSC",-0.454576056502809
"1VID_A","hpskd","VAAarea",-0.486883141885656
"1VID_A","hpskd","VAAeccentricity",-0.462483471321064
"1VID_A","hpskd","VAAedge_length_total",-0.485535939987969
"1VID_A","hpskd","VAAfree_volume",-0.515357551183017
"1VID_A","hpskd","VAAmodified_volume",-0.484977679526422
"1VID_A","hpskd","VAAnfaces",-0.0833167294212147
"1VID_A","hpskd","VAAvolume",-0.484109968977008
"1VID_A","hpskd","VCAarea",-0.433500813697569
"1VID_A","hpskd","VCAeccentricity",-0.37696584552339
"1VID_A","hpskd","VCAedge_length_total",-0.412418198014242
"1VID_A","hpskd","VCAfree_volume",-0.429456082246047
"1VID_A","hpskd","VCAmodified_volume",-0.42648098534067
"1VID_A","hpskd","VCAnfaces",0.0916674049497609
"1VID_A","hpskd","VCAvolume",-0.424474248407225
"1VID_A","hpskd","VSCarea",-0.462302177330193
"1VID_A","hpskd","VSCeccentricity",-0.487010672830959
"1VID_A","hpskd","VSCedge_length_total",-0.444270127255003
"1VID_A","hpskd","VSCfree_volume",-0.490017652472662
"1VID_A","hpskd","VSCmodified_volume",-0.46392444597265
"1VID_A","hpskd","VSCnfaces",-0.0291922331615723
"1VID_A","hpskd","VSCvolume",-0.458484375943107
"1VID_A","hpskd","wcnAA",0.455034788902999
"1VID_A","hpskd","wcnC",0.363383799848619
"1VID_A","hpskd","wcnCA",0.389299463267915
"1VID_A","hpskd","wcnCB",0.422048659839697
"1VID_A","hpskd","wcnN",0.31359171783149
"1VID_A","hpskd","wcnO",0.350564439238895
"1VID_A","hpskd","wcnSC",0.450875029540027
"1VID_A","hpsww","asa",-0.393555540189051
"1VID_A","hpsww","bfAA",-0.28357568500126
"1VID_A","hpsww","bfC",-0.204906541568028
"1VID_A","hpsww","bfCA",-0.230722786048635
"1VID_A","hpsww","bfCB",-0.280044001108057
"1VID_A","hpsww","bfN",-0.193127675708445
"1VID_A","hpsww","bfO",-0.208734792091579
"1VID_A","hpsww","bfSC",-0.312948468402528
"1VID_A","hpsww","ddgent",-0.469289989633333
"1VID_A","hpsww","hbe_mean",-0.190524682956773
"1VID_A","hpsww","resvol",0.247266852713769
"1VID_A","hpsww","rsa",-0.38660723471342
"1VID_A","hpsww","seqent",-0.175959814093907
"1VID_A","hpsww","sizeAA",-0.067131801182079
"1VID_A","hpsww","sizeSC",-0.067131801182079
"1VID_A","hpsww","VAAarea",-0.3496985874391
"1VID_A","hpsww","VAAeccentricity",-0.36184713242537
"1VID_A","hpsww","VAAedge_length_total",-0.355669536924359
"1VID_A","hpsww","VAAfree_volume",-0.450703674343087
"1VID_A","hpsww","VAAmodified_volume",-0.35269122010095
"1VID_A","hpsww","VAAnfaces",-0.047512538870102
"1VID_A","hpsww","VAAvolume",-0.3471603270408
"1VID_A","hpsww","VCAarea",-0.339597207349839
"1VID_A","hpsww","VCAeccentricity",-0.295184497084938
"1VID_A","hpsww","VCAedge_length_total",-0.331507513775367
"1VID_A","hpsww","VCAfree_volume",-0.400295739910353
"1VID_A","hpsww","VCAmodified_volume",-0.333273963753389
"1VID_A","hpsww","VCAnfaces",0.0289933679508622
"1VID_A","hpsww","VCAvolume",-0.329740441369586
"1VID_A","hpsww","VSCarea",-0.35340389988419
"1VID_A","hpsww","VSCeccentricity",-0.394553221412386
"1VID_A","hpsww","VSCedge_length_total",-0.348185884866993
"1VID_A","hpsww","VSCfree_volume",-0.448938469220582
"1VID_A","hpsww","VSCmodified_volume",-0.365206375036852
"1VID_A","hpsww","VSCnfaces",-0.0378065913053102
"1VID_A","hpsww","VSCvolume",-0.358093270615134
"1VID_A","hpsww","wcnAA",0.323281508521829
"1VID_A","hpsww","wcnC",0.267894774450547
"1VID_A","hpsww","wcnCA",0.280972604079942
"1VID_A","hpsww","wcnCB",0.328697874874454
"1VID_A","hpsww","wcnN",0.210832464853953
"1VID_A","hpsww","wcnO",0.267340813745671
"1VID_A","hpsww","wcnSC",0.34985855137298
"1VLB_A","hpshh","asa",0.443306166686511
"1VLB_A","hpshh","bfAA",0.197129420968945
"1VLB_A","hpshh","bfC",0.115001597450233
"1VLB_A","hpshh","bfCA",0.14549827848421
"1VLB_A","hpshh","bfCB",0.160780331304066
"1VLB_A","hpshh","bfN",0.121406217144598
"1VLB_A","hpshh","bfO",0.118116858405329
"1VLB_A","hpshh","bfSC",0.206044051552224
"1VLB_A","hpshh","ddgent",0.3108329362409
"1VLB_A","hpshh","hbe_mean",0.187648152685922
"1VLB_A","hpshh","resvol",-0.0738533380452308
"1VLB_A","hpshh","rsa",0.420736986688337
"1VLB_A","hpshh","seqent",0.0705876770094219
"1VLB_A","hpshh","sizeAA",0.234402246643735
"1VLB_A","hpshh","sizeSC",0.234402246643735
"1VLB_A","hpshh","VAAarea",0.340601173738299
"1VLB_A","hpshh","VAAeccentricity",0.351657568079648
"1VLB_A","hpshh","VAAedge_length_total",0.32228630034221
"1VLB_A","hpshh","VAAfree_volume",0.408984749836012
"1VLB_A","hpshh","VAAmodified_volume",0.325323128176063
"1VLB_A","hpshh","VAAnfaces",0.0279618403393878
"1VLB_A","hpshh","VAAvolume",0.327179581031479
"1VLB_A","hpshh","VCAarea",0.322246299695836
"1VLB_A","hpshh","VCAeccentricity",0.311474635908154
"1VLB_A","hpshh","VCAedge_length_total",0.304959748337087
"1VLB_A","hpshh","VCAfree_volume",0.362319985973334
"1VLB_A","hpshh","VCAmodified_volume",0.309745691993086
"1VLB_A","hpshh","VCAnfaces",0.0279596324013432
"1VLB_A","hpshh","VCAvolume",0.311321554909139
"1VLB_A","hpshh","VSCarea",0.356568422962263
"1VLB_A","hpshh","VSCeccentricity",0.362906855774663
"1VLB_A","hpshh","VSCedge_length_total",0.339778768714626
"1VLB_A","hpshh","VSCfree_volume",0.424015337850156
"1VLB_A","hpshh","VSCmodified_volume",0.338230722475859
"1VLB_A","hpshh","VSCnfaces",0.0663888560688853
"1VLB_A","hpshh","VSCvolume",0.339421655869926
"1VLB_A","hpshh","wcnAA",-0.195202327110451
"1VLB_A","hpshh","wcnC",-0.130438090728265
"1VLB_A","hpshh","wcnCA",-0.161564816989901
"1VLB_A","hpshh","wcnCB",-0.200506209793624
"1VLB_A","hpshh","wcnN",-0.144318260807983
"1VLB_A","hpshh","wcnO",-0.129294103703543
"1VLB_A","hpshh","wcnSC",-0.226421245253384
"1VLB_A","hpskd","asa",-0.458200566650031
"1VLB_A","hpskd","bfAA",-0.186402711647551
"1VLB_A","hpskd","bfC",-0.092505458133745
"1VLB_A","hpskd","bfCA",-0.117249185693393
"1VLB_A","hpskd","bfCB",-0.143770135425867
"1VLB_A","hpskd","bfN",-0.098614381096541
"1VLB_A","hpskd","bfO",-0.0974107015852071
"1VLB_A","hpskd","bfSC",-0.196274769646268
"1VLB_A","hpskd","ddgent",-0.347132546576774
"1VLB_A","hpskd","hbe_mean",-0.157085218265529
"1VLB_A","hpskd","resvol",-0.119671535664056
"1VLB_A","hpskd","rsa",-0.411416577845515
"1VLB_A","hpskd","seqent",-0.112762424563493
"1VLB_A","hpskd","sizeAA",-0.406935052008784
"1VLB_A","hpskd","sizeSC",-0.406935052008784
"1VLB_A","hpskd","VAAarea",-0.352467865017659
"1VLB_A","hpskd","VAAeccentricity",-0.330096892370818
"1VLB_A","hpskd","VAAedge_length_total",-0.336934149963014
"1VLB_A","hpskd","VAAfree_volume",-0.349345233371417
"1VLB_A","hpskd","VAAmodified_volume",-0.34215605296851
"1VLB_A","hpskd","VAAnfaces",-0.0547494365563169
"1VLB_A","hpskd","VAAvolume",-0.343772492124952
"1VLB_A","hpskd","VCAarea",-0.306007607008327
"1VLB_A","hpskd","VCAeccentricity",-0.301141325126245
"1VLB_A","hpskd","VCAedge_length_total",-0.289135015756042
"1VLB_A","hpskd","VCAfree_volume",-0.279148091300836
"1VLB_A","hpskd","VCAmodified_volume",-0.293840716217771
"1VLB_A","hpskd","VCAnfaces",-0.0207984437213986
"1VLB_A","hpskd","VCAvolume",-0.295476078828866
"1VLB_A","hpskd","VSCarea",-0.361674899976671
"1VLB_A","hpskd","VSCeccentricity",-0.343034403519281
"1VLB_A","hpskd","VSCedge_length_total",-0.340754075492389
"1VLB_A","hpskd","VSCfree_volume",-0.358234879360032
"1VLB_A","hpskd","VSCmodified_volume",-0.342779861245434
"1VLB_A","hpskd","VSCnfaces",-0.0720663648124998
"1VLB_A","hpskd","VSCvolume",-0.344205982739287
"1VLB_A","hpskd","wcnAA",0.188404281435792
"1VLB_A","hpskd","wcnC",0.115899070208307
"1VLB_A","hpskd","wcnCA",0.146235240808099
"1VLB_A","hpskd","wcnCB",0.187197392261504
"1VLB_A","hpskd","wcnN",0.133531593083018
"1VLB_A","hpskd","wcnO",0.113392865245271
"1VLB_A","hpskd","wcnSC",0.214063248235841
"1VLB_A","hpsww","asa",-0.403802124920774
"1VLB_A","hpsww","bfAA",-0.253836282193915
"1VLB_A","hpsww","bfC",-0.192113321097525
"1VLB_A","hpsww","bfCA",-0.194159036006865
"1VLB_A","hpsww","bfCB",-0.216102205363988
"1VLB_A","hpsww","bfN",-0.176078299058019
"1VLB_A","hpsww","bfO",-0.179696267902026
"1VLB_A","hpsww","bfSC",-0.27277117346906
"1VLB_A","hpsww","ddgent",-0.40520819406564
"1VLB_A","hpsww","hbe_mean",-0.138197335278837
"1VLB_A","hpsww","resvol",0.105194836413419
"1VLB_A","hpsww","rsa",-0.383282980177923
"1VLB_A","hpsww","seqent",-0.0936632409968239
"1VLB_A","hpsww","sizeAA",-0.162256021362934
"1VLB_A","hpsww","sizeSC",-0.162256021362934
"1VLB_A","hpsww","VAAarea",-0.310712738203831
"1VLB_A","hpsww","VAAeccentricity",-0.349381685297316
"1VLB_A","hpsww","VAAedge_length_total",-0.29922865700436
"1VLB_A","hpsww","VAAfree_volume",-0.383290178376594
"1VLB_A","hpsww","VAAmodified_volume",-0.300577076321069
"1VLB_A","hpsww","VAAnfaces",-0.0183944128591639
"1VLB_A","hpsww","VAAvolume",-0.302507511609811
"1VLB_A","hpsww","VCAarea",-0.288587952156302
"1VLB_A","hpsww","VCAeccentricity",-0.291893167377869
"1VLB_A","hpsww","VCAedge_length_total",-0.280477092744329
"1VLB_A","hpsww","VCAfree_volume",-0.351410100146116
"1VLB_A","hpsww","VCAmodified_volume",-0.284374150725085
"1VLB_A","hpsww","VCAnfaces",-0.0186150463692436
"1VLB_A","hpsww","VCAvolume",-0.285703754832337
"1VLB_A","hpsww","VSCarea",-0.339879967292597
"1VLB_A","hpsww","VSCeccentricity",-0.382633854795893
"1VLB_A","hpsww","VSCedge_length_total",-0.336697559177653
"1VLB_A","hpsww","VSCfree_volume",-0.421846954493282
"1VLB_A","hpsww","VSCmodified_volume",-0.332582367608127
"1VLB_A","hpsww","VSCnfaces",-0.103059591535891
"1VLB_A","hpsww","VSCvolume",-0.333870692129131
"1VLB_A","hpsww","wcnAA",0.259246447927748
"1VLB_A","hpsww","wcnC",0.197811034111272
"1VLB_A","hpsww","wcnCA",0.225114904754745
"1VLB_A","hpsww","wcnCB",0.258377287343608
"1VLB_A","hpsww","wcnN",0.201240915487493
"1VLB_A","hpsww","wcnO",0.198818744494811
"1VLB_A","hpsww","wcnSC",0.285156929010229
"1VNC_A","hpshh","asa",0.390822202115206
"1VNC_A","hpshh","bfAA",0.2538613125121
"1VNC_A","hpshh","bfC",0.147800423901899
"1VNC_A","hpshh","bfCA",0.152000936358286
"1VNC_A","hpshh","bfCB",0.171212787354071
"1VNC_A","hpshh","bfN",0.169106955516483
"1VNC_A","hpshh","bfO",0.157767251703548
"1VNC_A","hpshh","bfSC",0.292904425454657
"1VNC_A","hpshh","ddgent",0.27274635724982
"1VNC_A","hpshh","hbe_mean",0.270601790758842
"1VNC_A","hpshh","resvol",-0.123340512076668
"1VNC_A","hpshh","rsa",0.364853621474935
"1VNC_A","hpshh","seqent",0.0923369454977605
"1VNC_A","hpshh","sizeAA",0.182365806920217
"1VNC_A","hpshh","sizeSC",0.182365806920217
"1VNC_A","hpshh","VAAarea",0.329575319318168
"1VNC_A","hpshh","VAAeccentricity",0.309313605893503
"1VNC_A","hpshh","VAAedge_length_total",0.312285506651409
"1VNC_A","hpshh","VAAfree_volume",0.365890163614629
"1VNC_A","hpshh","VAAmodified_volume",0.319206338240632
"1VNC_A","hpshh","VAAnfaces",0.0297853992271145
"1VNC_A","hpshh","VAAvolume",0.318942721675786
"1VNC_A","hpshh","VCAarea",0.306741912713573
"1VNC_A","hpshh","VCAeccentricity",0.280449668754847
"1VNC_A","hpshh","VCAedge_length_total",0.282542904507623
"1VNC_A","hpshh","VCAfree_volume",0.321550977573352
"1VNC_A","hpshh","VCAmodified_volume",0.290601864242788
"1VNC_A","hpshh","VCAnfaces",-0.0259214853765062
"1VNC_A","hpshh","VCAvolume",0.290965100053792
"1VNC_A","hpshh","VSCarea",0.324660685856381
"1VNC_A","hpshh","VSCeccentricity",0.332681398817382
"1VNC_A","hpshh","VSCedge_length_total",0.296049131709323
"1VNC_A","hpshh","VSCfree_volume",0.358658544453559
"1VNC_A","hpshh","VSCmodified_volume",0.311199071613092
"1VNC_A","hpshh","VSCnfaces",0.0238642920215831
"1VNC_A","hpshh","VSCvolume",0.311484179000783
"1VNC_A","hpshh","wcnAA",-0.30485361511396
"1VNC_A","hpshh","wcnC",-0.257273405316551
"1VNC_A","hpshh","wcnCA",-0.264957176849416
"1VNC_A","hpshh","wcnCB",-0.281413357526815
"1VNC_A","hpshh","wcnN",-0.246152895652603
"1VNC_A","hpshh","wcnO",-0.265195684078055
"1VNC_A","hpshh","wcnSC",-0.308646383494653
"1VNC_A","hpskd","asa",-0.390069789053733
"1VNC_A","hpskd","bfAA",-0.22539149447037
"1VNC_A","hpskd","bfC",-0.12991543954319
"1VNC_A","hpskd","bfCA",-0.128992232937903
"1VNC_A","hpskd","bfCB",-0.144207997115914
"1VNC_A","hpskd","bfN",-0.136170429549003
"1VNC_A","hpskd","bfO",-0.129468215932997
"1VNC_A","hpskd","bfSC",-0.272459288510081
"1VNC_A","hpskd","ddgent",-0.268957553515135
"1VNC_A","hpskd","hbe_mean",-0.245939967207084
"1VNC_A","hpskd","resvol",-0.0825787206897222
"1VNC_A","hpskd","rsa",-0.340510305076149
"1VNC_A","hpskd","seqent",-0.0956441717917473
"1VNC_A","hpskd","sizeAA",-0.366805035346582
"1VNC_A","hpskd","sizeSC",-0.366805035346582
"1VNC_A","hpskd","VAAarea",-0.326659382287002
"1VNC_A","hpskd","VAAeccentricity",-0.262421348970337
"1VNC_A","hpskd","VAAedge_length_total",-0.327580522162335
"1VNC_A","hpskd","VAAfree_volume",-0.308870654436182
"1VNC_A","hpskd","VAAmodified_volume",-0.323954935390236
"1VNC_A","hpskd","VAAnfaces",-0.103482664062428
"1VNC_A","hpskd","VAAvolume",-0.324620964658878
"1VNC_A","hpskd","VCAarea",-0.277646157768846
"1VNC_A","hpskd","VCAeccentricity",-0.254830980095848
"1VNC_A","hpskd","VCAedge_length_total",-0.262739492959657
"1VNC_A","hpskd","VCAfree_volume",-0.242830376401679
"1VNC_A","hpskd","VCAmodified_volume",-0.262295047791801
"1VNC_A","hpskd","VCAnfaces",-0.0139659716432457
"1VNC_A","hpskd","VCAvolume",-0.263468905804078
"1VNC_A","hpskd","VSCarea",-0.313883978358994
"1VNC_A","hpskd","VSCeccentricity",-0.299729167984091
"1VNC_A","hpskd","VSCedge_length_total",-0.297943647051619
"1VNC_A","hpskd","VSCfree_volume",-0.288717310828591
"1VNC_A","hpskd","VSCmodified_volume",-0.301578729397834
"1VNC_A","hpskd","VSCnfaces",-0.0588957982304521
"1VNC_A","hpskd","VSCvolume",-0.302046660247274
"1VNC_A","hpskd","wcnAA",0.290556951933617
"1VNC_A","hpskd","wcnC",0.234285113710794
"1VNC_A","hpskd","wcnCA",0.240011820964874
"1VNC_A","hpskd","wcnCB",0.258405730248401
"1VNC_A","hpskd","wcnN",0.223940146166503
