"pdb","r.seqent_ddgent","p.seqent_ddgent","r.seqent_asa","p.seqent_asa","r.seqent_rsa","p.seqent_rsa","r.seqent_wcnca","p.seqent_wcnca","r.seqent_hbe","p.seqent_hbe","r.ddgent_asa","p.ddgent_asa","r.ddgent_rsa","p.ddgent_rsa","r.ddgent_wcnca","p.ddgent_wcnca","r.ddgent_hbe","p.ddgent_hbe","r.asa_rsa","p.asa_rsa","r.asa_wcnca","p.asa_wcnca","r.asa_hbe","p.asa_hbe","r.rsa_wcnca","p.rsa_wcnca","r.rsa_hbe","p.rsa_hbe","r.wcnca_hbe","p.wcnca_hbe"
"1R4Z",0.559957962997277,4.44089209850063e-16,0.439101874818053,7.8069350983867e-10,0.453988193003106,1.7394796714143e-10,-0.448699414650489,2.99015307357702e-10,0.193092623915724,0.00960531552857136,0.663683436316265,0,0.665818774318019,0,-0.599450041138734,7.61877588013031e-19,0.314332157149282,1.8262648133538e-05,0.948825793925356,0,-0.6986327394471,1.56454963040905e-27,0.411030849769625,1.09501705480852e-08,-0.781635006348111,3.962412202861e-38,0.468613854935564,3.70183883546815e-11,-0.583496787432734,1.02109582326312e-17
"1RBN",0.680130737507329,0,0.513604694613533,1.05941921901831e-09,0.560476786461539,1.29585231434248e-11,-0.44190475290122,2.77632666133505e-07,0.174903766524265,0.0520252435985546,0.629146263142313,5.10702591327572e-15,0.658574037537948,0,-0.525016033075759,3.8555353600409e-10,0.23741894988202,0.00792882834915343,0.931850368459012,0,-0.745422933929613,3.11621163116447e-23,0.386883984211441,9.05318224586615e-06,-0.832075602654567,5.10097433241258e-33,0.462893171058652,6.19495437170769e-08,-0.535652246761865,1.45206031656249e-10
"1RDD",0.476733312307229,3.59314356046525e-10,0.463434118406387,1.26008803391642e-09,0.492937504700223,7.23014981218739e-11,-0.350905714567087,7.58535018032457e-06,0.0171843649102418,0.831929553216836,0.654095001629786,0,0.686625953875294,0,-0.603174567343507,9.94409875475627e-17,0.222544149365345,0.00538230072503754,0.953722168126861,0,-0.692836704671342,1.73011402587421e-23,0.313239918240563,7.2301051623036e-05,-0.756414357684713,5.2586224434987e-30,0.352553109206242,6.82620907399567e-06,-0.356397754186855,5.32476275182464e-06
"1RU4",0.471703552430465,0,0.330477673186401,1.19921850227911e-11,0.321759667191876,4.36453095886691e-11,-0.2986590433393,1.10036518208887e-09,0.133519578472059,0.00749485644217529,0.642626869325251,0,0.630531805964071,0,-0.512101423480185,4.01375798170378e-28,0.306007635133077,4.06287670173811e-10,0.951325193396214,0,-0.675369380788902,1.36587188524659e-54,0.461311092774674,0,-0.74608319737143,2.70767366645278e-72,0.515047465322685,0,-0.558508007485017,3.47596404962633e-34
"1S3I",0.388836269893398,1.60449431518828e-12,0.338000925206764,1.2176353259008e-09,0.360488122710116,7.47997219718854e-11,-0.432483243707443,2.00874671403221e-15,0.0789574954747843,0.167599316126084,0.650268885325573,0,0.632586985845767,0,-0.517883667370202,1.82368313601304e-22,0.219039270467707,0.000109142738141887,0.931121918528443,0,-0.662008289267205,4.38035390730418e-40,0.398659590562344,3.87689880199105e-13,-0.75400463824623,1.29430182296973e-57,0.477989494449707,0,-0.483418586318006,2.19770370052075e-19
"1S95",0.542859092153931,0,0.48221349347573,0,0.492684084322424,0,-0.558618048532309,5.54486477820127e-28,0.088474266042215,0.111947492165539,0.679765263161267,0,0.681008282199557,0,-0.632930337745806,1.1392946512446e-37,0.239602969868002,1.30147552415139e-05,0.960497461149669,0,-0.706445947750976,2.89694313352639e-50,0.359191241416256,2.6618041104598e-11,-0.762888206980431,5.94159220873487e-63,0.42186010202789,2.22044604925031e-15,-0.402223153767975,4.97589577995072e-14
"1SCA",0.682466476714911,0,0.579498095060417,0,0.562850625782659,0,-0.608624238554771,3.69703965407199e-29,0.21990699937686,0.000244002190056936,0.654117196241037,0,0.617419063534064,0,-0.563529717804725,2.30286655508576e-24,0.240577898277956,5.73846993690008e-05,0.941294492237,0,-0.729632940823265,8.45709488055215e-47,0.434565430580301,4.75175454539567e-14,-0.79053546022373,7.27941638242286e-60,0.490548016629692,0,-0.511496167666079,1.13881484908852e-19
"1SLL",0.366552025993093,0,0.231676354040555,1.00181862805471e-09,0.22631623280232,2.46214737487094e-09,-0.148777043612577,9.97042589694156e-05,0.11688732068116,0.00228340813841355,0.650226164855741,0,0.648074968189628,0,-0.489321796162569,3.62554610754648e-42,0.265738052828666,1.94066984704477e-12,0.950517351733098,0,-0.661795537486703,9.07115736689443e-87,0.389850820709664,0,-0.714032747606147,6.46685875896644e-107,0.436246542021304,0,-0.264173301427636,2.63944254658411e-12
"1SML",0.458491427508361,3.10862446895044e-15,0.310418716998026,2.37701997418682e-07,0.283811481763845,2.54974143087949e-06,-0.325849787253496,5.37078868686757e-08,0.0172469539896581,0.779488691208688,0.670342108527676,0,0.688511525662969,0,-0.634733164983457,2.1148890233168e-31,0.282374149398238,2.87902515028193e-06,0.922611016323678,0,-0.733455985581819,3.64714447416141e-46,0.390262298657619,4.15303347267582e-11,-0.80723048605744,2.15630910778518e-62,0.469036313903756,4.44089209850063e-16,-0.406379727547479,5.32834574097896e-12
"1SNZ",0.550252105356795,0,0.515166777282467,0,0.456362192974832,0,-0.345258467422529,4.584801877348e-11,0.159957450404286,0.00292845537977993,0.62270704288533,0,0.607195595074555,0,-0.453656237915932,7.25733412606813e-19,0.304535070965824,8.15440359680508e-09,0.940648933554846,0,-0.685400896498707,4.78664565949222e-49,0.426169274177028,0,-0.767465561486935,5.18816095233501e-68,0.476446146997368,0,-0.364304188845904,3.09534207943077e-12
"1TAH",0.472496656081835,0,0.442148984693802,0,0.425488525181306,1.99840144432528e-15,-0.495781304159154,3.93841423975754e-21,0.133323333902535,0.0173708880505408,0.589057569375501,0,0.581268241137596,0,-0.560479058787466,1.06117895103408e-27,0.22667393185121,4.51363403759508e-05,0.944545188129963,0,-0.720159038666975,4.21587710458323e-52,0.394247314390496,2.8643754035329e-13,-0.79444729937147,2.05972269996778e-70,0.439060655585345,2.22044604925031e-16,-0.334549034143087,9.3810589510822e-10
"1TLP",0.492932409840124,0,0.533219656130441,0,0.521078012948516,0,-0.513134535146709,1.26799223111982e-22,0.200363379222084,0.000338328921943631,0.614887472948118,0,0.567278538372265,0,-0.416268777815227,1.1290904038589e-14,0.278124450427518,5.06263665212003e-07,0.943978231607063,0,-0.714059416768352,1.49777373372489e-50,0.417780198695333,8.88178419700125e-15,-0.791812756176774,3.2955748326538e-69,0.495583336781238,0,-0.414561675462005,1.48363927509814e-14
"1U3F",0.338257937249054,9.42434974549045e-06,0.413914809885876,3.60343210825675e-08,0.422294607430243,1.77753733954233e-08,-0.442926518255594,2.86828563488758e-09,-0.0509916634418029,0.516700940471363,0.71563914840559,0,0.7340012577113,0,-0.684790246809475,4.95210278397141e-24,0.405488300736629,7.19408532745547e-08,0.96788930225817,0,-0.729185608141465,1.74965994033641e-28,0.343216971183712,6.82307835786489e-06,-0.791919665070204,1.55519940034862e-36,0.407481395206438,6.11930000005145e-08,-0.436882116453978,4.95699267454859e-09
"1U5U",0.184977302933365,0.000374448806468752,0.155903239360329,0.00278329961485091,0.136149223059246,0.00910909052455477,-0.165340454951667,0.00150248435043698,0.0196321448791271,0.708154075371602,0.636325270248836,0,0.633432529220686,0,-0.5072836813327,2.49237893733927e-25,0.171080158297088,0.0010161428575679,0.963379958959432,0,-0.729447464396711,5.32101606572292e-62,0.286875905434012,2.30550991631162e-08,-0.763935253934423,3.08105107983984e-71,0.341290802277563,1.95354843413043e-11,-0.340345321034887,2.23671726301421e-11
"1UAS",0.538307103176802,0,0.476281758207392,0,0.4769335541719,0,-0.533227267524218,5.51782378798023e-28,0.0710182385859011,0.177579976771389,0.610885411535356,0,0.601912635224691,0,-0.530485950186165,1.15300447651033e-27,0.224544117352912,1.61299744836363e-05,0.940930054346234,0,-0.662643977576259,3.98546734403425e-47,0.386028449117644,2.62012633811537e-14,-0.733863050349525,1.98812737286736e-62,0.437776625157708,0,-0.382762192659202,4.46510513327922e-14
"1UN1",0.497797950852725,0,0.469834281645686,4.44089209850063e-16,0.465294609090453,8.88178419700125e-16,-0.448494220648887,1.28460235851699e-14,0.247407045570171,4.36196973003788e-05,0.638266571320702,0,0.63739800949089,0,-0.513965777319629,2.10517979150765e-19,0.289568470591286,1.48758948159688e-06,0.940105534843479,0,-0.726360152146097,4.71502943208846e-45,0.436009227085864,8.12683254025615e-14,-0.799766524765075,1.137066233863e-60,0.518399716184173,0,-0.65877887174925,1.3131239973858e-34
"1VID",0.434246282472111,3.30500071754614e-11,0.414702799708834,2.92160962089838e-10,0.385817727536503,5.71859981590706e-09,-0.408435696628005,5.707846741467e-10,0.0827454717850976,0.229135963787173,0.690948026209207,0,0.671569452409423,0,-0.610005723539378,4.24141931250678e-23,0.269096031440666,6.95439959801369e-05,0.947338919379119,0,-0.75282082544392,3.45230716354556e-40,0.434591831125151,3.17603721100568e-11,-0.798277452971044,2.37111603622912e-48,0.490045639773868,2.88657986402541e-14,-0.5016464093035,5.6380111728839e-15
"1VLB",0.428215563477058,0,0.307408558851549,0,0.269862474148508,0,-0.251264546790458,1.58713434202465e-14,0.0260289595446855,0.433655748304228,0.616544632593966,0,0.59226892192279,0,-0.497594136322321,6.58071749151272e-58,0.153570073868417,3.38116636444674e-06,0.952665835988942,0,-0.671719284961018,4.76622772669877e-120,0.296091446716444,0,-0.724121177412517,3.42952695060546e-148,0.341013544807281,0,-0.127452198843435,0.000118688409898489
"1VNC",0.272148777197544,3.06996650323299e-11,0.202878433200112,9.12377840611711e-07,0.206019684219433,6.1219310687477e-07,-0.223316561591126,6.07753681828263e-08,0.063681059512141,0.126866697531743,0.625225167205302,0,0.614432281131872,0,-0.58943169740018,3.53580205695148e-55,0.29202185414935,8.69526672886423e-13,0.961235257308153,0,-0.725013037248423,5.04962156922857e-95,0.451018961602297,0,-0.767443014347047,6.58862253158236e-113,0.480078310931387,0,-0.496982431446397,2.91906503605442e-37
"1VQ1",0.489937287193819,0,0.50641162514299,0,0.521089912059537,0,-0.571375027810247,3.4164059921724e-24,0.061145067438123,0.323246863509416,0.686382559495033,0,0.699643958821095,0,-0.542859328008286,1.47144138062232e-21,0.231373193323227,0.000153172683118541,0.933272908949155,0,-0.646050261787361,1.83384974720732e-32,0.290517862152527,1.64522565215819e-06,-0.715338231799242,1.62079587527123e-42,0.375460013202215,3.14174908311315e-10,-0.345645604915402,8.55472397879577e-09
"1W0H",0.448091785250308,5.69508884495917e-11,0.484379371576548,8.30890911629467e-13,0.496032263526367,1.91846538655227e-13,-0.532682729357214,1.29995639385653e-15,0.105833026269267,0.141918226062593,0.649433726978961,0,0.609553428008335,0,-0.504494585030871,6.37802128074352e-14,0.207290557824806,0.00373005163149598,0.942649456216877,0,-0.686485672456519,2.24729673886354e-28,0.305013927643166,1.52951195069306e-05,-0.761165080125204,5.8997297198921e-38,0.355410114261422,3.6701828864949e-07,-0.479537182963594,1.50382673377695e-12
"1XQW",0.597738769169614,0,0.426315473361493,3.10862446895044e-14,0.413801032790063,2.00728322852228e-13,-0.449286312951639,8.18727029360465e-16,0.0140008290934634,0.812340729857175,0.666268469049289,0,0.672424507010276,0,-0.632790068075842,7.5516096568598e-34,0.151478424790548,0.00978410021513842,0.966676704277161,0,-0.70018612858245,4.82224593906802e-44,0.360808505210608,2.41397568601087e-10,-0.753967265644673,1.71970954283501e-54,0.399451478373257,1.55475632368507e-12,-0.324798800456825,1.5008466865185e-08
"1Y9M",0.438352309048691,0,0.444031125057719,0,0.447522979691412,0,-0.530450633062113,7.37838970394984e-39,0.144300120671778,0.00100067147776173,0.640755476873323,0,0.607723516421506,0,-0.537850209501651,4.2174454378026e-40,0.221559803722819,3.60083875161621e-07,0.948857474473882,0,-0.698772186664953,5.96888769206173e-77,0.436666971597229,0,-0.750610686545091,9.70781986688559e-95,0.489449544074461,0,-0.408043376013334,3.66678066771215e-22
"1YON",0.484023047611136,0,0.429064492468724,1.64313007644523e-14,0.398509240569069,1.48614454076323e-12,-0.422102510846792,4.8049239646507e-14,0.108127386050021,0.0650128661049592,0.679149833876557,0,0.682294612490318,0,-0.569267836893054,1.77066100407344e-26,0.289205452886086,4.94039691822934e-07,0.946849363384859,0,-0.704708697724251,3.94896125741004e-45,0.388989106775296,5.50670620214078e-12,-0.764456196857369,3.12560769834985e-57,0.455634241953169,2.22044604925031e-16,-0.439710011475152,3.09702465514423e-15
"1YSC",0.621068205335493,0,0.504526706582374,0,0.521400633091852,0,-0.591021339289773,5.24177789411969e-41,0.0631595066965902,0.195885433240529,0.616865915568557,0,0.634499602345887,0,-0.602996616225595,4.88921758619563e-43,0.195412906315541,5.42318665157637e-05,0.954185842084423,0,-0.718653130089587,4.18067452445669e-68,0.308153700752589,1.03395958461761e-10,-0.766476821569525,1.37911733219671e-82,0.357984127304622,3.5527136788005e-14,-0.379197844773462,7.60734291223687e-16
"1ZE1",0.319698001810134,9.5136603039947e-09,0.344232274384152,5.38610933631389e-10,0.301328072796932,6.94305213322366e-08,-0.377402546948038,7.30878208738949e-12,0.110135994541771,0.0534957219921228,0.61119920329902,0,0.609164731713147,0,-0.515897533495546,2.40020685413911e-22,0.333986817756698,1.84274506764837e-09,0.958741129095815,0,-0.683727088996159,8.93933807959967e-44,0.41142975939485,5.19584375524573e-14,-0.726432308426157,8.93456728446379e-52,0.465437494497416,0,-0.489191501203323,6.16308814851339e-20
"1ZIO",0.466519467203816,3.98792110445356e-13,0.513400359780612,4.44089209850063e-16,0.516741499014675,4.44089209850063e-16,-0.498380233561296,5.02848964150399e-15,0.0263157424213654,0.699879681388965,0.618601206118828,0,0.63280704771575,0,-0.520397962430871,1.85679826403503e-16,0.141981403745658,0.0366145181064574,0.932295460163654,0,-0.669828397233541,1.28401254143051e-29,0.344787365671564,1.88482911056553e-07,-0.748604086933911,3.0707929398961e-40,0.421678131092671,9.13682463021814e-11,-0.44093401944377,9.75953281063218e-12
"206L",0.452054585363766,1.55506452159671e-09,0.438830308014681,5.18331866317112e-09,0.448071841347294,2.24685514638168e-09,-0.363115938656653,2.04387138361935e-06,0.260944418927717,0.000796921453326771,0.596973276373239,0,0.60299776772574,0,-0.411485672647581,5.33627302034571e-08,0.175950530295657,0.0251139595611738,0.942108361956259,0,-0.62715726911139,4.30724686642468e-19,0.332908382369716,1.50100423967903e-05,-0.718237447828009,5.46724634683003e-27,0.415892104638771,3.71606081461806e-08,-0.5236343668991,8.69034518881587e-13
"2A0N",0.343367416969143,2.35741848264581e-08,0.413329635506446,8.90132412223466e-12,0.371622395089269,1.2225900292151e-09,-0.486043572590679,2.75140878453094e-16,0.0224307433771009,0.723608340398533,0.667151513303599,0,0.64491187330362,0,-0.544518725204987,8.86562745842435e-21,0.217075820924576,0.00053349319171403,0.956705392531591,0,-0.731002007877617,3.2344001648709e-43,0.442131006204412,1.95177207729103e-13,-0.771049184812547,1.01804193924095e-50,0.518236106927228,0,-0.56946130544203,5.62179490458764e-23
"2ABK",0.406654019151727,8.28982660294741e-10,0.394589941177935,2.84133871986114e-09,0.414718784582472,3.53848061962481e-10,-0.44583598159266,1.06384562459539e-11,0.165261868973558,0.0162677430173699,0.63107815814519,0,0.650145131382643,0,-0.484763516680843,7.80247395556293e-14,0.273050440400497,5.83536878955293e-05,0.950524229562512,0,-0.696195786841264,6.42311309965483e-32,0.376681864471204,1.61802287124146e-08,-0.754031214991452,5.14362366936772e-40,0.453689416004814,4.14668299697496e-12,-0.526690250163027,1.85890519603454e-16
"2ACY",0.462148457574105,1.66434451109865e-06,0.427536794086434,1.12927256163964e-05,0.382326440745363,0.000102350118631023,-0.231072744629702,0.0220660938752453,-0.156608713598609,0.123566625186163,0.66253276880533,1.08357767203415e-13,0.637982178326004,1.60138569071933e-12,-0.540128075371489,9.46895610584229e-09,0.243457709104719,0.0157071187949362,0.953868292328882,0,-0.73824974790629,4.18610582557568e-18,0.387620277906353,8.03555216775109e-05,-0.832953628697002,2.06332268488181e-26,0.481935975400306,5.05011725326909e-07,-0.631814227213864,3.03429756789043e-12
"2AYH",0.459190338869361,1.47082346302341e-12,0.380208662446435,9.10172293089317e-09,0.373709170283807,1.69480722789217e-08,-0.367361509308935,3.06997541609929e-08,0.266900878465668,7.70119572455208e-05,0.636141318775446,0,0.602232102510877,0,-0.471692195876613,2.96756892797419e-13,0.31366297307648,2.86494602663723e-06,0.930288298783658,0,-0.704629964447535,1.99479900929061e-33,0.48894887059882,2.93098878501041e-14,-0.805246822677525,5.12245763809525e-50,0.573969084094497,0,-0.631215313688007,3.46092332089357e-25
"2CPO",0.301710224467255,1.09202602960323e-07,0.168462856651862,0.00353674406088356,0.139682078434858,0.0158220997239744,-0.13746523984728,0.0175809668660496,-0.081832520042864,0.158812817845987,0.679430306540557,0,0.655676725856449,0,-0.573433915000956,1.88830937972237e-27,0.293406826403134,2.50057499595613e-07,0.945143421808042,0,-0.729871516046619,7.94104548279531e-51,0.372376387668061,3.10349523857667e-11,-0.797793252853036,5.2777177288133e-67,0.425711540200042,1.50990331349021e-14,-0.490655082249986,1.85465332741211e-19
"2CPU",0.551670244078902,0,0.53941030748387,0,0.529977794963458,0,-0.491740604446878,1.6838661197146e-31,0.115063077959557,0.0104061081824915,0.643091712309185,0,0.620799789156479,0,-0.498583876153018,1.81637371408169e-32,0.220073263545835,7.62645582241817e-07,0.936238736794625,0,-0.701879601102103,1.17393638413244e-74,0.348276494165304,1.33226762955019e-15,-0.763347494401785,1.29607304782633e-95,0.405974140612621,0,-0.362758792911266,7.67803938746025e-17
"2DLN",0.520946519372418,0,0.550115750375537,0,0.553767480146699,0,-0.632649223289342,1.28501035389309e-35,0.18793870222436,0.000954465596229248,0.657552316875099,0,0.65187214953002,0,-0.522127249660506,8.44640985147169e-23,0.167934526632685,0.00321303310223509,0.933776373556589,0,-0.693464126023515,3.44123355060431e-45,0.291615883004883,2.06226852927927e-07,-0.769063263438986,4.79888317182336e-61,0.362638931207482,6.08464389983965e-11,-0.326666709282534,4.84894955255409e-09
"2EBN",0.30572412647173,1.4008712478919e-07,0.199532363484261,0.000704504506205961,0.227641171059947,0.000105682475106228,-0.327968406789047,1.4279051644674e-08,0.118804795997784,0.045076072375084,0.671647671520726,0,0.660615008216135,0,-0.568221319588776,9.06996959251496e-26,0.242622749092588,3.47356392857989e-05,0.946575846678052,0,-0.719167334623993,1.17565242747591e-46,0.377356776415413,4.46784831353852e-11,-0.773646253222971,5.04944504449948e-58,0.447965877711894,1.77635683940025e-15,-0.568114423953814,9.30483823039317e-26
"2ENG",0.599191055337497,0,0.486064283156142,1.49213974509621e-13,0.452743464008834,9.38626953939092e-12,-0.43206341169909,9.88379727457488e-11,0.133455917605731,0.0564356888817219,0.640502146845623,0,0.612230043089209,0,-0.534337425485154,1.56639416601187e-16,0.227844174081416,0.00101762590802679,0.928951975718836,0,-0.739682805113527,9.08086826553839e-37,0.371255423703157,4.2487300344618e-08,-0.818400142228502,9.82554534909129e-51,0.444004654089083,2.58799648378272e-11,-0.460571990391435,3.6910232649966e-12
"2F61",0.436926721241862,0,0.387758610343016,0,0.406256697694671,0,-0.440839164844231,4.7782565898005e-25,0.0692844141292292,0.122938375808233,0.662155582391543,0,0.675371634841463,0,-0.570888354789322,2.53042854616966e-44,0.277345117036319,3.14903658704679e-10,0.961346465596004,0,-0.694332713557542,9.73222251507226e-73,0.401803697464361,0,-0.753060398226057,4.81792880462516e-92,0.45911246454053,0,-0.443557424617819,2.26693417031904e-25
"2F9R",0.29600729220808,3.58569449021573e-07,0.213248886692107,0.000287811735069532,0.211008655037782,0.000334437848815039,-0.187506446353517,0.00147370977394889,-0.0883519265113022,0.136775099632926,0.659068349146584,0,0.628398295386355,0,-0.544850673934352,1.95914246337541e-23,0.192518259165885,0.00108921400204798,0.942907121936753,0,-0.728193596882326,2.39411679244264e-48,0.410427054106874,5.24025267623074e-13,-0.804282693642348,6.33958913686993e-66,0.490551346090805,0,-0.569168806461636,7.22796277689902e-26
"2NLR",0.396187545220573,9.23493281845822e-10,0.271112125208442,4.24715850178004e-05,0.236991118346481,0.000367993355399499,-0.303750566535995,4.03422763291343e-06,0.124143986101456,0.0648325969500534,0.602742950618101,0,0.568445021349889,0,-0.487862357615082,1.12285584429961e-14,0.219433815353547,0.000997472157421075,0.928278523839641,0,-0.687369041782207,2.17527417847408e-32,0.470895699177002,1.18571819029967e-13,-0.789260373764501,1.72986038217562e-48,0.563081463065653,0,-0.576399618568071,4.72233717111364e-21
"2NMT",0.435555026247588,0,0.466994103075128,0,0.490311566806408,0,-0.429297509944515,2.36952661212453e-20,0.260463423385555,5.67603448686782e-08,0.658911305495038,0,0.665760535987071,0,-0.583342293024561,7.70103800460757e-40,0.381760965684415,4.44089209850063e-16,0.95970886987741,0,-0.717182005895415,7.26721736704728e-68,0.437459244354124,0,-0.75864870230836,3.57515335799468e-80,0.470684103193192,0,-0.426247634269,4.66612398894554e-20
"2PEC",0.24193880838466,4.40243577526367e-06,0.332017143311275,1.66777258669981e-10,0.322046606520943,6.16245721118958e-10,-0.422664957612102,1.09887174539943e-16,0.239920633813312,5.31497587163976e-06,0.624433016129495,0,0.60545252827003,0,-0.433865213022244,1.37089155895071e-17,0.155416335360457,0.00346364968453927,0.954333739981496,0,-0.707975552735788,8.14721069751995e-55,0.384797609694593,7.21644966006352e-14,-0.765609209949721,4.90760237683046e-69,0.442432102410985,0,-0.498085552751338,1.81023088357491e-23
"2PIA",0.523449899330788,0,0.524213273495776,0,0.520910598068671,0,-0.540113120616116,1.05069068647151e-25,0.189010162304072,0.000664269458958699,0.620242018870717,0,0.622139547017117,0,-0.505617144407496,3.0946520308341e-22,0.256238495888457,3.30556287231332e-06,0.933606273129254,0,-0.652828121878726,2.27653092597669e-40,0.344899445594047,2.13626671907718e-10,-0.731887203700851,4.41184121931555e-55,0.420838650319074,3.33066907387547e-15,-0.355508789430557,5.37514768285193e-11
"2PTH",0.409965792144836,3.20472404169436e-09,0.332417741438768,2.32270275124513e-06,0.324566969012934,4.12422696483006e-06,-0.390846466476365,1.91302276927526e-08,-0.0470706006404302,0.515667559438992,0.640215463756966,0,0.624142890284429,0,-0.569291564235999,5.69058100900605e-18,0.163751038572551,0.0228755917552688,0.929333270394839,0,-0.703789023210144,3.54216606339292e-30,0.353344478525819,4.64372670760937e-07,-0.79322581561339,5.15443328825777e-43,0.462643204331567,1.2546186312079e-11,-0.500398735974324,1.2627830287225e-13
"2SQC",0.518254113790416,0,0.45180533253592,0,0.449448550037307,0,-0.437193319996623,1.80574239673303e-30,0.0833997818251025,0.0374245720114113,0.636923965687901,0,0.647474803581691,0,-0.50787431227729,3.71078529336315e-42,0.171501606806299,1.67736965144272e-05,0.951339489288838,0,-0.699253568300054,1.36860264081193e-92,0.248684091534123,3.09749337290555e-10,-0.745027623723054,2.68054713667194e-111,0.327946565156846,0,-0.278133431138738,1.56964132714018e-12
"2THI",0.209672581679102,5.81310189013973e-05,0.1989531308207,0.000138736748502399,0.155863039351027,0.00294488924488689,-0.0766953645866951,0.145302021647739,0.0689770001921421,0.190399559803006,0.679920749081384,0,0.685953693151767,0,-0.559714117847786,3.11377303286953e-31,0.218916512434321,2.64751667422569e-05,0.94885978420521,0,-0.698740596963734,2.57101437496073e-54,0.338040821787614,3.97897270687508e-11,-0.764948762508826,9.12103961933795e-71,0.383677864834113,3.84137166520304e-14,-0.396247591784688,4.64662336472093e-15
"2TPS",0.475456420195015,3.77475828372553e-14,0.453370468039988,7.42073069659455e-13,0.475295517117845,3.86357612569554e-14,-0.53499076151262,3.91615527883834e-18,0.131197142278962,0.0488484844304735,0.616934811296697,0,0.631117579008242,0,-0.579393959666465,1.16044159044206e-21,0.272385567090276,3.31163932367762e-05,0.946592374576973,0,-0.711671819378479,3.33157011184716e-36,0.383042201285083,2.59851118400434e-09,-0.797569753306878,4.47836731960185e-51,0.463544044407874,1.93622895494627e-13,-0.562346769516628,3.03329230076562e-20
"5EAT",0.436949093610535,0,0.352751557815491,0,0.364699584639634,0,-0.190020412802486,1.02040517922808e-05,0.179728892617069,3.04974311102768e-05,0.645868066345461,0,0.65302929344049,0,-0.47332302854113,4.6759282440929e-31,0.25647102105016,1.94535765274395e-09,0.96254590599547,0,-0.681651354202182,6.2291097413364e-74,0.373536248147891,0,-0.725900466539946,3.41084205064468e-88,0.425564655762026,0,-0.397768907470035,1.298201236047e-21
"7ATJ",0.63058212544492,0,0.591946167214828,0,0.590030774482898,0,-0.535000454138269,5.54015346094183e-24,0.0848940149631316,0.139088482885614,0.642745092065642,0,0.636442635459323,0,-0.458404289040477,2.97657025857579e-17,0.222348878949927,8.99007331991442e-05,0.953270730999356,0,-0.694353363775401,3.33150444935447e-45,0.378728160348307,7.71960273482364e-12,-0.763829210891222,1.44139865421659e-59,0.420579247807109,1.66533453693773e-14,-0.386747234466965,2.54483899895907e-12
