"pdb","wcn","variable","value"
"1Q91_A","wcnO","resvol",0.0329695148840428
"1Q91_A","wcnO","rsa",-0.750214017121457
"1Q91_A","wcnO","seqent",-0.362552131912743
"1Q91_A","wcnSC","asa",-0.848298373313054
"1Q91_A","wcnSC","ddgent",-0.754835581596973
"1Q91_A","wcnSC","hbe_mean",-0.45109043444064
"1Q91_A","wcnSC","hpshh",-0.421711856743101
"1Q91_A","wcnSC","resvol",0.0469139332745722
"1Q91_A","wcnSC","rsa",-0.872636178893624
"1Q91_A","wcnSC","seqent",-0.496499611707133
"1QAM_A","wcnAA","asa",-0.823129044569189
"1QAM_A","wcnAA","ddgent",-0.690122703357467
"1QAM_A","wcnAA","hbe_mean",-0.423369990943848
"1QAM_A","wcnAA","hpshh",-0.547639475684383
"1QAM_A","wcnAA","resvol",-0.0711734032597691
"1QAM_A","wcnAA","rsa",-0.825972301260059
"1QAM_A","wcnAA","seqent",-0.410067651056957
"1QAM_A","wcnC","asa",-0.671547900610451
"1QAM_A","wcnC","ddgent",-0.541372391282236
"1QAM_A","wcnC","hbe_mean",-0.540707766347623
"1QAM_A","wcnC","hpshh",-0.360070389472726
"1QAM_A","wcnC","resvol",-0.0206698586741958
"1QAM_A","wcnC","rsa",-0.687863704035303
"1QAM_A","wcnC","seqent",-0.329561609285969
"1QAM_A","wcnCA","asa",-0.719144575027815
"1QAM_A","wcnCA","ddgent",-0.607636827651252
"1QAM_A","wcnCA","hbe_mean",-0.46487706134935
"1QAM_A","wcnCA","hpshh",-0.449833842640941
"1QAM_A","wcnCA","resvol",-0.00570655453073118
"1QAM_A","wcnCA","rsa",-0.736352558541813
"1QAM_A","wcnCA","seqent",-0.362423303651663
"1QAM_A","wcnCB","asa",-0.815600803231577
"1QAM_A","wcnCB","ddgent",-0.716431338825857
"1QAM_A","wcnCB","hbe_mean",-0.426075224592906
"1QAM_A","wcnCB","hpshh",-0.518268661217048
"1QAM_A","wcnCB","resvol",-0.00774944595303287
"1QAM_A","wcnCB","rsa",-0.832077808397988
"1QAM_A","wcnCB","seqent",-0.41994664330566
"1QAM_A","wcnN","asa",-0.619231850616935
"1QAM_A","wcnN","ddgent",-0.516560792254986
"1QAM_A","wcnN","hbe_mean",-0.512568249633289
"1QAM_A","wcnN","hpshh",-0.38485547793774
"1QAM_A","wcnN","resvol",0.00410446070903584
"1QAM_A","wcnN","rsa",-0.635102243291372
"1QAM_A","wcnN","seqent",-0.335872327105313
"1QAM_A","wcnO","asa",-0.670655095781793
"1QAM_A","wcnO","ddgent",-0.545330892211527
"1QAM_A","wcnO","hbe_mean",-0.553779825286355
"1QAM_A","wcnO","hpshh",-0.334043797315538
"1QAM_A","wcnO","resvol",-0.0334189019891907
"1QAM_A","wcnO","rsa",-0.686331892836089
"1QAM_A","wcnO","seqent",-0.292955006976336
"1QAM_A","wcnSC","asa",-0.871899317872722
"1QAM_A","wcnSC","ddgent",-0.759781593571713
"1QAM_A","wcnSC","hbe_mean",-0.384926539841767
"1QAM_A","wcnSC","hpshh",-0.617853767427047
"1QAM_A","wcnSC","resvol",-0.0198064743908047
"1QAM_A","wcnSC","rsa",-0.881154967205645
"1QAM_A","wcnSC","seqent",-0.428741790114112
"1QAZ_A","wcnAA","asa",-0.851889560120869
"1QAZ_A","wcnAA","ddgent",-0.665975135975136
"1QAZ_A","wcnAA","hbe_mean",-0.486214929345022
"1QAZ_A","wcnAA","hpshh",-0.374231530369367
"1QAZ_A","wcnAA","resvol",0.0140199535766829
"1QAZ_A","wcnAA","rsa",-0.873274748840312
"1QAZ_A","wcnAA","seqent",-0.0314762205064858
"1QAZ_A","wcnC","asa",-0.742181301086185
"1QAZ_A","wcnC","ddgent",-0.539330669330669
"1QAZ_A","wcnC","hbe_mean",-0.597084627088706
"1QAZ_A","wcnC","hpshh",-0.257039306694291
"1QAZ_A","wcnC","resvol",0.0734641001836906
"1QAZ_A","wcnC","rsa",-0.780362198000797
"1QAZ_A","wcnC","seqent",-0.0279484762023193
"1QAZ_A","wcnCA","asa",-0.784170986095463
"1QAZ_A","wcnCA","ddgent",-0.59986457986458
"1QAZ_A","wcnCA","hbe_mean",-0.549352081361326
"1QAZ_A","wcnCA","hpshh",-0.297038193656586
"1QAZ_A","wcnCA","resvol",0.0783708473047927
"1QAZ_A","wcnCA","rsa",-0.822093941234291
"1QAZ_A","wcnCA","seqent",-0.0186288486930858
"1QAZ_A","wcnCB","asa",-0.838473480902235
"1QAZ_A","wcnCB","ddgent",-0.675979020979021
"1QAZ_A","wcnCB","hbe_mean",-0.503507986368869
"1QAZ_A","wcnCB","hpshh",-0.33753182593646
"1QAZ_A","wcnCB","resvol",0.0675749179208694
"1QAZ_A","wcnCB","rsa",-0.872662252757341
"1QAZ_A","wcnCB","seqent",-0.0239735374087789
"1QAZ_A","wcnN","asa",-0.719764030569813
"1QAZ_A","wcnN","ddgent",-0.534777167277167
"1QAZ_A","wcnN","hbe_mean",-0.604592769685056
"1QAZ_A","wcnN","hpshh",-0.272695167092252
"1QAZ_A","wcnN","resvol",0.0947694965653573
"1QAZ_A","wcnN","rsa",-0.757658629282188
"1QAZ_A","wcnN","seqent",-0.0211376056159427
"1QAZ_A","wcnO","asa",-0.736613431869433
"1QAZ_A","wcnO","ddgent",-0.538367188367188
"1QAZ_A","wcnO","hbe_mean",-0.593166858602183
"1QAZ_A","wcnO","hpshh",-0.241075811739488
"1QAZ_A","wcnO","resvol",0.0636689796222326
"1QAZ_A","wcnO","rsa",-0.774888301432049
"1QAZ_A","wcnO","seqent",-0.033670983904846
"1QAZ_A","wcnSC","asa",-0.869858801466535
"1QAZ_A","wcnSC","ddgent",-0.710434287934288
"1QAZ_A","wcnSC","hbe_mean",-0.445029716010579
"1QAZ_A","wcnSC","hpshh",-0.40746287411849
"1QAZ_A","wcnSC","resvol",0.0468903292371436
"1QAZ_A","wcnSC","rsa",-0.894903421045956
"1QAZ_A","wcnSC","seqent",-0.0313829798310719
"1QBA_A","wcnAA","asa",-0.736656623052534
"1QBA_A","wcnAA","ddgent",-0.59301226129904
"1QBA_A","wcnAA","hbe_mean",-0.186831307033591
"1QBA_A","wcnAA","hpshh",-0.237925965002065
"1QBA_A","wcnAA","resvol",0.0768470544913981
"1QBA_A","wcnAA","rsa",-0.758576866026769
"1QBA_A","wcnAA","seqent",-0.458002982847993
"1QBA_A","wcnC","asa",-0.646116968724452
"1QBA_A","wcnC","ddgent",-0.502162702280068
"1QBA_A","wcnC","hbe_mean",-0.241245422872922
"1QBA_A","wcnC","hpshh",-0.150673797182012
"1QBA_A","wcnC","resvol",0.132917199312327
"1QBA_A","wcnC","rsa",-0.682782801526291
"1QBA_A","wcnC","seqent",-0.410832641941222
"1QBA_A","wcnCA","asa",-0.685290083532923
"1QBA_A","wcnCA","ddgent",-0.556418035991174
"1QBA_A","wcnCA","hbe_mean",-0.218314755482837
"1QBA_A","wcnCA","hpshh",-0.187316676117325
"1QBA_A","wcnCA","resvol",0.134777702562505
"1QBA_A","wcnCA","rsa",-0.721728183221288
"1QBA_A","wcnCA","seqent",-0.440478842987423
"1QBA_A","wcnCB","asa",-0.735422213973174
"1QBA_A","wcnCB","ddgent",-0.614761397143831
"1QBA_A","wcnCB","hbe_mean",-0.19471024269227
"1QBA_A","wcnCB","hpshh",-0.235466515128756
"1QBA_A","wcnCB","resvol",0.129553522146405
"1QBA_A","wcnCB","rsa",-0.767706344555604
"1QBA_A","wcnCB","seqent",-0.475418707242771
"1QBA_A","wcnN","asa",-0.622693333240677
"1QBA_A","wcnN","ddgent",-0.487466542284565
"1QBA_A","wcnN","hbe_mean",-0.233199059107038
"1QBA_A","wcnN","hpshh",-0.143580469148895
"1QBA_A","wcnN","resvol",0.127298236994035
"1QBA_A","wcnN","rsa",-0.657433046588663
"1QBA_A","wcnN","seqent",-0.414075464129469
"1QBA_A","wcnO","asa",-0.648129590774873
"1QBA_A","wcnO","ddgent",-0.496710542470788
"1QBA_A","wcnO","hbe_mean",-0.277816844471054
"1QBA_A","wcnO","hpshh",-0.150733936993836
"1QBA_A","wcnO","resvol",0.137261925948486
"1QBA_A","wcnO","rsa",-0.685396334821898
"1QBA_A","wcnO","seqent",-0.394659672451166
"1QBA_A","wcnSC","asa",-0.758480007307125
"1QBA_A","wcnSC","ddgent",-0.625869437987135
"1QBA_A","wcnSC","hbe_mean",-0.158834737513404
"1QBA_A","wcnSC","hpshh",-0.270775238314575
"1QBA_A","wcnSC","resvol",0.107338725563648
"1QBA_A","wcnSC","rsa",-0.782697559356895
"1QBA_A","wcnSC","seqent",-0.482306304832224
"1QFM_A","wcnAA","asa",-0.725660746360971
"1QFM_A","wcnAA","ddgent",-0.589203518062915
"1QFM_A","wcnAA","hbe_mean",-0.360432673838778
"1QFM_A","wcnAA","hpshh",-0.309429226231227
"1QFM_A","wcnAA","resvol",-0.0874411974573113
"1QFM_A","wcnAA","rsa",-0.72756748271487
"1QFM_A","wcnAA","seqent",-0.479187761538331
"1QFM_A","wcnC","asa",-0.642476374529195
"1QFM_A","wcnC","ddgent",-0.512217775519038
"1QFM_A","wcnC","hbe_mean",-0.400796363076024
"1QFM_A","wcnC","hpshh",-0.23613997507541
"1QFM_A","wcnC","resvol",-0.0244012809470225
"1QFM_A","wcnC","rsa",-0.656539489920602
"1QFM_A","wcnC","seqent",-0.440090617986012
"1QFM_A","wcnCA","asa",-0.678453370553873
"1QFM_A","wcnCA","ddgent",-0.555660619667838
"1QFM_A","wcnCA","hbe_mean",-0.389741531028703
"1QFM_A","wcnCA","hpshh",-0.270058633887385
"1QFM_A","wcnCA","resvol",-0.018460355318967
"1QFM_A","wcnCA","rsa",-0.693660957657565
"1QFM_A","wcnCA","seqent",-0.447429381432231
"1QFM_A","wcnCB","asa",-0.720624021449239
"1QFM_A","wcnCB","ddgent",-0.609118614418551
"1QFM_A","wcnCB","hbe_mean",-0.380734627178609
"1QFM_A","wcnCB","hpshh",-0.302674733390535
"1QFM_A","wcnCB","resvol",-0.0277917208937927
"1QFM_A","wcnCB","rsa",-0.733346444244726
"1QFM_A","wcnCB","seqent",-0.480723740379977
"1QFM_A","wcnN","asa",-0.619939733556412
"1QFM_A","wcnN","ddgent",-0.488727732998723
"1QFM_A","wcnN","hbe_mean",-0.402025760528537
"1QFM_A","wcnN","hpshh",-0.228066797259148
"1QFM_A","wcnN","resvol",-0.0265783772027222
"1QFM_A","wcnN","rsa",-0.634063302531573
"1QFM_A","wcnN","seqent",-0.434054939119111
"1QFM_A","wcnO","asa",-0.637785840321098
"1QFM_A","wcnO","ddgent",-0.503579055731202
"1QFM_A","wcnO","hbe_mean",-0.429618739697589
"1QFM_A","wcnO","hpshh",-0.223522790229929
"1QFM_A","wcnO","resvol",-0.0283453400098822
"1QFM_A","wcnO","rsa",-0.651434565391509
"1QFM_A","wcnO","seqent",-0.421029778267868
"1QFM_A","wcnSC","asa",-0.748318403174626
"1QFM_A","wcnSC","ddgent",-0.62910412134728
"1QFM_A","wcnSC","hbe_mean",-0.33922479280509
"1QFM_A","wcnSC","hpshh",-0.340328216705448
"1QFM_A","wcnSC","resvol",-0.0455217350246419
"1QFM_A","wcnSC","rsa",-0.755973484512916
"1QFM_A","wcnSC","seqent",-0.505226610617055
"1QGX_A","wcnAA","asa",-0.868708706580606
"1QGX_A","wcnAA","ddgent",-0.747141609922656
"1QGX_A","wcnAA","hbe_mean",-0.492720258500531
"1QGX_A","wcnAA","hpshh",-0.38715567945076
"1QGX_A","wcnAA","resvol",-0.0984283969706626
"1QGX_A","wcnAA","rsa",-0.876220971387695
"1QGX_A","wcnAA","seqent",-0.545815891646784
"1QGX_A","wcnC","asa",-0.781730019639354
"1QGX_A","wcnC","ddgent",-0.651841427399563
"1QGX_A","wcnC","hbe_mean",-0.557852022844111
"1QGX_A","wcnC","hpshh",-0.301352749662244
"1QGX_A","wcnC","resvol",-0.0382115949696221
"1QGX_A","wcnC","rsa",-0.800608530072788
"1QGX_A","wcnC","seqent",-0.472143307874492
"1QGX_A","wcnCA","asa",-0.809067983807411
"1QGX_A","wcnCA","ddgent",-0.699004204320367
"1QGX_A","wcnCA","hbe_mean",-0.512321135236244
"1QGX_A","wcnCA","hpshh",-0.321991854024277
"1QGX_A","wcnCA","resvol",-0.0375947484764395
"1QGX_A","wcnCA","rsa",-0.829901732291494
"1QGX_A","wcnCA","seqent",-0.5148938647948
"1QGX_A","wcnCB","asa",-0.84594688727826
"1QGX_A","wcnCB","ddgent",-0.742916595940941
"1QGX_A","wcnCB","hbe_mean",-0.485416193940653
"1QGX_A","wcnCB","hpshh",-0.368665145912294
"1QGX_A","wcnCB","resvol",-0.0374702648043189
"1QGX_A","wcnCB","rsa",-0.864603014823335
"1QGX_A","wcnCB","seqent",-0.544283477883431
"1QGX_A","wcnN","asa",-0.748752424051198
"1QGX_A","wcnN","ddgent",-0.631822992499579
"1QGX_A","wcnN","hbe_mean",-0.554062144844527
"1QGX_A","wcnN","hpshh",-0.285213727859886
"1QGX_A","wcnN","resvol",-0.0597902143953785
"1QGX_A","wcnN","rsa",-0.766352100938897
"1QGX_A","wcnN","seqent",-0.455125399935705
"1QGX_A","wcnO","asa",-0.782855472698829
"1QGX_A","wcnO","ddgent",-0.651915816210945
"1QGX_A","wcnO","hbe_mean",-0.575625192496286
"1QGX_A","wcnO","hpshh",-0.324258366460343
"1QGX_A","wcnO","resvol",-0.0110481976991115
"1QGX_A","wcnO","rsa",-0.803564481713717
"1QGX_A","wcnO","seqent",-0.464519650841377
"1QGX_A","wcnSC","asa",-0.880517130760287
"1QGX_A","wcnSC","ddgent",-0.771642849848889
"1QGX_A","wcnSC","hbe_mean",-0.45860175194481
"1QGX_A","wcnSC","hpshh",-0.412981367896257
"1QGX_A","wcnSC","resvol",-0.0562598248382298
"1QGX_A","wcnSC","rsa",-0.893294292621479
"1QGX_A","wcnSC","seqent",-0.574948794998183
"1QJE_A","wcnAA","asa",-0.840992999071007
"1QJE_A","wcnAA","ddgent",-0.646353475269992
"1QJE_A","wcnAA","hbe_mean",-0.484236565396542
"1QJE_A","wcnAA","hpshh",-0.47312083566884
"1QJE_A","wcnAA","resvol",0.0770744464433229
"1QJE_A","wcnAA","rsa",-0.853043771186549
"1QJE_A","wcnAA","seqent",-0.318747851802372
"1QJE_A","wcnC","asa",-0.712661637205674
"1QJE_A","wcnC","ddgent",-0.521069137493874
"1QJE_A","wcnC","hbe_mean",-0.552998436426782
"1QJE_A","wcnC","hpshh",-0.340010054228332
"1QJE_A","wcnC","resvol",0.122988244377073
"1QJE_A","wcnC","rsa",-0.741240554513116
"1QJE_A","wcnC","seqent",-0.229619018481758
"1QJE_A","wcnCA","asa",-0.759408794615808
"1QJE_A","wcnCA","ddgent",-0.574418248685217
"1QJE_A","wcnCA","hbe_mean",-0.51109295954513
"1QJE_A","wcnCA","hpshh",-0.392580258467347
"1QJE_A","wcnCA","resvol",0.139167474195999
"1QJE_A","wcnCA","rsa",-0.790529969156911
"1QJE_A","wcnCA","seqent",-0.278811535478554
"1QJE_A","wcnCB","asa",-0.832282319807642
"1QJE_A","wcnCB","ddgent",-0.654445347430904
"1QJE_A","wcnCB","hbe_mean",-0.492559062756893
"1QJE_A","wcnCB","hpshh",-0.44479889901424
"1QJE_A","wcnCB","resvol",0.120836901222418
"1QJE_A","wcnCB","rsa",-0.855870524365098
"1QJE_A","wcnCB","seqent",-0.313422632108919
"1QJE_A","wcnN","asa",-0.674088741900883
"1QJE_A","wcnN","ddgent",-0.5100305856157
"1QJE_A","wcnN","hbe_mean",-0.566983863902007
"1QJE_A","wcnN","hpshh",-0.372984149842597
"1QJE_A","wcnN","resvol",0.128699107609251
"1QJE_A","wcnN","rsa",-0.701358474111796
"1QJE_A","wcnN","seqent",-0.186765354173266
"1QJE_A","wcnO","asa",-0.72998609013435
"1QJE_A","wcnO","ddgent",-0.528311943078906
"1QJE_A","wcnO","hbe_mean",-0.56945273871704
"1QJE_A","wcnO","hpshh",-0.339314662964453
"1QJE_A","wcnO","resvol",0.120042951104048
"1QJE_A","wcnO","rsa",-0.756924198265442
"1QJE_A","wcnO","seqent",-0.24734052182987
"1QJE_A","wcnSC","asa",-0.857470730745766
"1QJE_A","wcnSC","ddgent",-0.687611109662062
"1QJE_A","wcnSC","hbe_mean",-0.451712950124294
"1QJE_A","wcnSC","hpshh",-0.503018190257232
"1QJE_A","wcnSC","resvol",0.128853525054216
"1QJE_A","wcnSC","rsa",-0.877216780286134
"1QJE_A","wcnSC","seqent",-0.334916730918655
"1QK2_A","wcnAA","asa",-0.821226531255165
"1QK2_A","wcnAA","ddgent",-0.711267637435392
"1QK2_A","wcnAA","hbe_mean",-0.245484436056876
"1QK2_A","wcnAA","hpshh",-0.254846519869132
"1QK2_A","wcnAA","resvol",0.103316104557818
"1QK2_A","wcnAA","rsa",-0.838980654662781
"1QK2_A","wcnAA","seqent",-0.542264399479502
"1QK2_A","wcnC","asa",-0.70367051297014
"1QK2_A","wcnC","ddgent",-0.624329462601688
"1QK2_A","wcnC","hbe_mean",-0.346288465139814
"1QK2_A","wcnC","hpshh",-0.174346047587154
"1QK2_A","wcnC","resvol",0.193782109623688
"1QK2_A","wcnC","rsa",-0.745962996260176
"1QK2_A","wcnC","seqent",-0.431527189004316
"1QK2_A","wcnCA","asa",-0.741931919186073
"1QK2_A","wcnCA","ddgent",-0.663145493381556
"1QK2_A","wcnCA","hbe_mean",-0.28915040667513
"1QK2_A","wcnCA","hpshh",-0.20120494968432
"1QK2_A","wcnCA","resvol",0.182212222119422
"1QK2_A","wcnCA","rsa",-0.782512213722767
"1QK2_A","wcnCA","seqent",-0.503717935989046
"1QK2_A","wcnCB","asa",-0.79537448145368
"1QK2_A","wcnCB","ddgent",-0.717616135747728
"1QK2_A","wcnCB","hbe_mean",-0.249062614358288
"1QK2_A","wcnCB","hpshh",-0.223553465350167
"1QK2_A","wcnCB","resvol",0.176193487932985
"1QK2_A","wcnCB","rsa",-0.832271326147229
"1QK2_A","wcnCB","seqent",-0.549563605001454
"1QK2_A","wcnN","asa",-0.659008860935802
"1QK2_A","wcnN","ddgent",-0.565417505648545
"1QK2_A","wcnN","hbe_mean",-0.384344453416786
"1QK2_A","wcnN","hpshh",-0.189690343480506
"1QK2_A","wcnN","resvol",0.184001446191918
"1QK2_A","wcnN","rsa",-0.699886854445887
"1QK2_A","wcnN","seqent",-0.423575321186557
"1QK2_A","wcnO","asa",-0.702282410813564
"1QK2_A","wcnO","ddgent",-0.61682516378649
"1QK2_A","wcnO","hbe_mean",-0.352789384895393
"1QK2_A","wcnO","hpshh",-0.175936017300587
"1QK2_A","wcnO","resvol",0.207062514482733
"1QK2_A","wcnO","rsa",-0.745831371712608
"1QK2_A","wcnO","seqent",-0.407350209267768
"1QK2_A","wcnSC","asa",-0.832767411424596
"1QK2_A","wcnSC","ddgent",-0.732571546986414
"1QK2_A","wcnSC","hbe_mean",-0.204159167931387
"1QK2_A","wcnSC","hpshh",-0.273489131761892
"1QK2_A","wcnSC","resvol",0.154004364143716
"1QK2_A","wcnSC","rsa",-0.857304024877999
"1QK2_A","wcnSC","seqent",-0.578516070727119
"1QWN_A","wcnAA","asa",-0.755604759131344
"1QWN_A","wcnAA","ddgent",-0.617860655504443
"1QWN_A","wcnAA","hbe_mean",-0.316782234118848
"1QWN_A","wcnAA","hpshh",-0.232022967196655
"1QWN_A","wcnAA","resvol",0.0522868035740796
"1QWN_A","wcnAA","rsa",-0.768809048293226
"1QWN_A","wcnAA","seqent",-0.517457969287037
"1QWN_A","wcnC","asa",-0.670050401458416
"1QWN_A","wcnC","ddgent",-0.526370653967597
"1QWN_A","wcnC","hbe_mean",-0.375540518583884
"1QWN_A","wcnC","hpshh",-0.147290176700418
"1QWN_A","wcnC","resvol",0.0982623224444368
"1QWN_A","wcnC","rsa",-0.694497136553468
"1QWN_A","wcnC","seqent",-0.47446471886259
"1QWN_A","wcnCA","asa",-0.706056049923798
"1QWN_A","wcnCA","ddgent",-0.574881425313867
"1QWN_A","wcnCA","hbe_mean",-0.354359654362456
"1QWN_A","wcnCA","hpshh",-0.182212680526564
"1QWN_A","wcnCA","resvol",0.104956803391372
"1QWN_A","wcnCA","rsa",-0.729735845344987
"1QWN_A","wcnCA","seqent",-0.496261948466345
"1QWN_A","wcnCB","asa",-0.753081646001352
"1QWN_A","wcnCB","ddgent",-0.628843353367772
"1QWN_A","wcnCB","hbe_mean",-0.326196151093433
"1QWN_A","wcnCB","hpshh",-0.228764742133147
"1QWN_A","wcnCB","resvol",0.096247539465169
"1QWN_A","wcnCB","rsa",-0.773222192998171
"1QWN_A","wcnCB","seqent",-0.51997801754315
"1QWN_A","wcnN","asa",-0.65611008013915
"1QWN_A","wcnN","ddgent",-0.525011381034801
"1QWN_A","wcnN","hbe_mean",-0.374790114710692
"1QWN_A","wcnN","hpshh",-0.151017272220637
"1QWN_A","wcnN","resvol",0.116587571097395
"1QWN_A","wcnN","rsa",-0.681417226964372
"1QWN_A","wcnN","seqent",-0.485210621603786
"1QWN_A","wcnO","asa",-0.667225606554629
"1QWN_A","wcnO","ddgent",-0.519783882774291
"1QWN_A","wcnO","hbe_mean",-0.401399089079763
"1QWN_A","wcnO","hpshh",-0.151109994730447
"1QWN_A","wcnO","resvol",0.0922682583006292
"1QWN_A","wcnO","rsa",-0.690768140468016
"1QWN_A","wcnO","seqent",-0.452033696224658
"1QWN_A","wcnSC","asa",-0.779800564913647
"1QWN_A","wcnSC","ddgent",-0.656684893682964
"1QWN_A","wcnSC","hbe_mean",-0.29084653839671
"1QWN_A","wcnSC","hpshh",-0.267046114985602
"1QWN_A","wcnSC","resvol",0.0799380385847455
"1QWN_A","wcnSC","rsa",-0.794840029833407
"1QWN_A","wcnSC","seqent",-0.534466534016007
"1R1J_A","wcnAA","asa",-0.715727462948052
"1R1J_A","wcnAA","ddgent",-0.583819231657666
"1R1J_A","wcnAA","hbe_mean",-0.233904800923459
"1R1J_A","wcnAA","hpshh",-0.324613919274095
"1R1J_A","wcnAA","resvol",-0.0290252212168402
"1R1J_A","wcnAA","rsa",-0.725768798755031
"1R1J_A","wcnAA","seqent",-0.427106258014078
"1R1J_A","wcnC","asa",-0.588092479602239
"1R1J_A","wcnC","ddgent",-0.45314301964652
"1R1J_A","wcnC","hbe_mean",-0.345779996101194
"1R1J_A","wcnC","hpshh",-0.203195095001853
"1R1J_A","wcnC","resvol",0.0195060055301022
"1R1J_A","wcnC","rsa",-0.612138596734968
"1R1J_A","wcnC","seqent",-0.330213778946241
"1R1J_A","wcnCA","asa",-0.637861025170382
"1R1J_A","wcnCA","ddgent",-0.520246817437456
"1R1J_A","wcnCA","hbe_mean",-0.290816686870574
"1R1J_A","wcnCA","hpshh",-0.24840435631976
"1R1J_A","wcnCA","resvol",0.0242036431299213
"1R1J_A","wcnCA","rsa",-0.66057166824282
"1R1J_A","wcnCA","seqent",-0.378278122117126
"1R1J_A","wcnCB","asa",-0.708735347599637
"1R1J_A","wcnCB","ddgent",-0.602809859172475
"1R1J_A","wcnCB","hbe_mean",-0.245157144841256
"1R1J_A","wcnCB","hpshh",-0.311893681140349
"1R1J_A","wcnCB","resvol",0.0260847537158565
"1R1J_A","wcnCB","rsa",-0.729720364622926
"1R1J_A","wcnCB","seqent",-0.43686238917076
"1R1J_A","wcnN","asa",-0.560261682128804
"1R1J_A","wcnN","ddgent",-0.44326829339477
"1R1J_A","wcnN","hbe_mean",-0.354721416639688
"1R1J_A","wcnN","hpshh",-0.206460012287562
"1R1J_A","wcnN","resvol",0.0159558452089604
"1R1J_A","wcnN","rsa",-0.581374297592574
"1R1J_A","wcnN","seqent",-0.303661611012197
"1R1J_A","wcnO","asa",-0.588348507762996
"1R1J_A","wcnO","ddgent",-0.450339602656172
"1R1J_A","wcnO","hbe_mean",-0.358886543202735
"1R1J_A","wcnO","hpshh",-0.202176730654301
"1R1J_A","wcnO","resvol",0.0184760518601184
"1R1J_A","wcnO","rsa",-0.612507196199007
"1R1J_A","wcnO","seqent",-0.339183195942732
"1R1J_A","wcnSC","asa",-0.751440620274583
"1R1J_A","wcnSC","ddgent",-0.640164834441258
"1R1J_A","wcnSC","hbe_mean",-0.203115462562847
"1R1J_A","wcnSC","hpshh",-0.368316254544594
"1R1J_A","wcnSC","resvol",0.0130920227625893
"1R1J_A","wcnSC","rsa",-0.766160696370662
"1R1J_A","wcnSC","seqent",-0.467072180889046
"1R44_A","wcnAA","asa",-0.878251948387438
"1R44_A","wcnAA","ddgent",-0.695885785917023
"1R44_A","wcnAA","hbe_mean",-0.346791836485067
"1R44_A","wcnAA","hpshh",-0.341861642684964
"1R44_A","wcnAA","resvol",0.0486612656637354
"1R44_A","wcnAA","rsa",-0.898225606326261
"1R44_A","wcnAA","seqent",-0.654792856209553
"1R44_A","wcnC","asa",-0.66547441861276
"1R44_A","wcnC","ddgent",-0.476985166349883
"1R44_A","wcnC","hbe_mean",-0.510922312865342
"1R44_A","wcnC","hpshh",-0.168088361801351
"1R44_A","wcnC","resvol",0.174579367143163
"1R44_A","wcnC","rsa",-0.722822994485058
"1R44_A","wcnC","seqent",-0.474416637460939
"1R44_A","wcnCA","asa",-0.748999689531618
"1R44_A","wcnCA","ddgent",-0.583977881649646
"1R44_A","wcnCA","hbe_mean",-0.449963350766463
"1R44_A","wcnCA","hpshh",-0.24827963346385
"1R44_A","wcnCA","resvol",0.190319129828091
"1R44_A","wcnCA","rsa",-0.804608022050622
"1R44_A","wcnCA","seqent",-0.562764455446055
"1R44_A","wcnCB","asa",-0.826292710994031
"1R44_A","wcnCB","ddgent",-0.678126462745532
"1R44_A","wcnCB","hbe_mean",-0.380885021893043
"1R44_A","wcnCB","hpshh",-0.313173768788896
"1R44_A","wcnCB","resvol",0.163637430666737
"1R44_A","wcnCB","rsa",-0.876511315044754
"1R44_A","wcnCB","seqent",-0.620639726931357
"1R44_A","wcnN","asa",-0.634173866515296
"1R44_A","wcnN","ddgent",-0.459514115517132
"1R44_A","wcnN","hbe_mean",-0.55085654932393
"1R44_A","wcnN","hpshh",-0.16575386199605
"1R44_A","wcnN","resvol",0.154529742303824
"1R44_A","wcnN","rsa",-0.684864735982582
"1R44_A","wcnN","seqent",-0.438324941739145
"1R44_A","wcnO","asa",-0.652178466875954
"1R44_A","wcnO","ddgent",-0.450424801321394
"1R44_A","wcnO","hbe_mean",-0.48791125124075
"1R44_A","wcnO","hpshh",-0.136701336459042
"1R44_A","wcnO","resvol",0.177321608249545
"1R44_A","wcnO","rsa",-0.710652781457155
"1R44_A","wcnO","seqent",-0.474643034067758
"1R44_A","wcnSC","asa",-0.889445199693239
"1R44_A","wcnSC","ddgent",-0.748571195624084
"1R44_A","wcnSC","hbe_mean",-0.277344346195209
"1R44_A","wcnSC","hpshh",-0.391142853351504
"1R44_A","wcnSC","resvol",0.0826280928362647
"1R44_A","wcnSC","rsa",-0.917949694386703
"1R44_A","wcnSC","seqent",-0.684630618654234
"1R4Z_A","wcnAA","asa",-0.89954064019057
"1R4Z_A","wcnAA","ddgent",-0.75566714790869
"1R4Z_A","wcnAA","hbe_mean",-0.510448860803711
"1R4Z_A","wcnAA","hpshh",-0.393618391304481
"1R4Z_A","wcnAA","resvol",-0.16244376621383
"1R4Z_A","wcnAA","rsa",-0.906128160066357
"1R4Z_A","wcnAA","seqent",-0.514628264754309
"1R4Z_A","wcnC","asa",-0.728438192861265
"1R4Z_A","wcnC","ddgent",-0.594720984244555
"1R4Z_A","wcnC","hbe_mean",-0.624688564332901
"1R4Z_A","wcnC","hpshh",-0.263193460063509
"1R4Z_A","wcnC","resvol",0.0245305294985651
"1R4Z_A","wcnC","rsa",-0.773003805915081
"1R4Z_A","wcnC","seqent",-0.388632167018096
