"pdb","bf","variable","value"
"1YSC_A","bfAA","resvol",0.0364593148897601
"1YSC_A","bfAA","rsa",0.427906621743639
"1YSC_A","bfAA","seqent",0.0578383827550516
"1YSC_A","bfC","ddgent",0.229375368686932
"1YSC_A","bfC","hbe",0.359662850648308
"1YSC_A","bfC","hpshh",0.111123538956329
"1YSC_A","bfC","r4s_JC",0.0175123369329438
"1YSC_A","bfC","resvol",-0.021278844694725
"1YSC_A","bfC","rsa",0.245008206653981
"1YSC_A","bfC","seqent",-0.0550749659528679
"1YSC_A","bfCA","ddgent",0.266387785996352
"1YSC_A","bfCA","hbe",0.366243835683537
"1YSC_A","bfCA","hpshh",0.124650368228652
"1YSC_A","bfCA","r4s_JC",0.0443630813543786
"1YSC_A","bfCA","resvol",0.0011324209492474
"1YSC_A","bfCA","rsa",0.303085693046029
"1YSC_A","bfCA","seqent",-0.0381894927754034
"1YSC_A","bfCB","ddgent",0.284001696264748
"1YSC_A","bfCB","hbe",0.332689530227005
"1YSC_A","bfCB","hpshh",0.10835199923239
"1YSC_A","bfCB","r4s_JC",0.0605053142991175
"1YSC_A","bfCB","resvol",-0.00895141437641247
"1YSC_A","bfCB","rsa",0.305163994946258
"1YSC_A","bfCB","seqent",-0.0266268655128676
"1YSC_A","bfN","ddgent",0.243086400473038
"1YSC_A","bfN","hbe",0.384001940616711
"1YSC_A","bfN","hpshh",0.122741320024344
"1YSC_A","bfN","r4s_JC",0.0240298172167186
"1YSC_A","bfN","resvol",0.0170843842665713
"1YSC_A","bfN","rsa",0.285160074089606
"1YSC_A","bfN","seqent",-0.0588642603758546
"1YSC_A","bfO","ddgent",0.242343826482918
"1YSC_A","bfO","hbe",0.389479071641948
"1YSC_A","bfO","hpshh",0.101213331960027
"1YSC_A","bfO","r4s_JC",0.0493656270492692
"1YSC_A","bfO","resvol",0.0238619976724754
"1YSC_A","bfO","rsa",0.27848937533424
"1YSC_A","bfO","seqent",-0.0159835578187129
"1YSC_A","bfSC","ddgent",0.406480956630048
"1YSC_A","bfSC","hbe",0.307858980199874
"1YSC_A","bfSC","hpshh",0.330600011286828
"1YSC_A","bfSC","r4s_JC",0.216527917826901
"1YSC_A","bfSC","resvol",0.0537568311234302
"1YSC_A","bfSC","rsa",0.475095641491714
"1YSC_A","bfSC","seqent",0.123486477403687
"1ZE1_A","bfAA","ddgent",0.269387391331669
"1ZE1_A","bfAA","hbe",0.302056972314094
"1ZE1_A","bfAA","hpshh",0.314870398213595
"1ZE1_A","bfAA","r4s_JC",0.150875304568802
"1ZE1_A","bfAA","resvol",-0.0340815030641878
"1ZE1_A","bfAA","rsa",0.396472400637296
"1ZE1_A","bfAA","seqent",0.114331903060349
"1ZE1_A","bfC","ddgent",0.185014265474004
"1ZE1_A","bfC","hbe",0.28265889373834
"1ZE1_A","bfC","hpshh",0.186075486164689
"1ZE1_A","bfC","r4s_JC",0.111383353288864
"1ZE1_A","bfC","resvol",-0.0861616716235852
"1ZE1_A","bfC","rsa",0.293087722424411
"1ZE1_A","bfC","seqent",0.0740728006354877
"1ZE1_A","bfCA","ddgent",0.202183247300259
"1ZE1_A","bfCA","hbe",0.292833022872013
"1ZE1_A","bfCA","hpshh",0.21128442103709
"1ZE1_A","bfCA","r4s_JC",0.109789760440116
"1ZE1_A","bfCA","resvol",-0.08659790578613
"1ZE1_A","bfCA","rsa",0.314975548979201
"1ZE1_A","bfCA","seqent",0.077149299277333
"1ZE1_A","bfCB","ddgent",0.241391072208231
"1ZE1_A","bfCB","hbe",0.297261038080676
"1ZE1_A","bfCB","hpshh",0.274348863741449
"1ZE1_A","bfCB","r4s_JC",0.124576483513902
"1ZE1_A","bfCB","resvol",-0.0757735859131606
"1ZE1_A","bfCB","rsa",0.360986752354372
"1ZE1_A","bfCB","seqent",0.0931263996671478
"1ZE1_A","bfN","ddgent",0.176177239128321
"1ZE1_A","bfN","hbe",0.280843532626352
"1ZE1_A","bfN","hpshh",0.179802185440324
"1ZE1_A","bfN","r4s_JC",0.106520900262913
"1ZE1_A","bfN","resvol",-0.0904851153100538
"1ZE1_A","bfN","rsa",0.284772332252114
"1ZE1_A","bfN","seqent",0.0731497056615826
"1ZE1_A","bfO","ddgent",0.186674648112368
"1ZE1_A","bfO","hbe",0.298610697441499
"1ZE1_A","bfO","hpshh",0.185510894257108
"1ZE1_A","bfO","r4s_JC",0.127205065117218
"1ZE1_A","bfO","resvol",-0.0902307273568372
"1ZE1_A","bfO","rsa",0.303377474978956
"1ZE1_A","bfO","seqent",0.0849534389160863
"1ZE1_A","bfSC","ddgent",0.309117403532778
"1ZE1_A","bfSC","hbe",0.29227823478405
"1ZE1_A","bfSC","hpshh",0.37840258154916
"1ZE1_A","bfSC","r4s_JC",0.179249370544715
"1ZE1_A","bfSC","resvol",-0.00338087013597569
"1ZE1_A","bfSC","rsa",0.440053597774268
"1ZE1_A","bfSC","seqent",0.143079397898268
"1ZIO_A","bfAA","ddgent",0.521256712360228
"1ZIO_A","bfAA","hbe",0.239587484277927
"1ZIO_A","bfAA","hpshh",0.328881869229039
"1ZIO_A","bfAA","r4s_JC",0.577945849919832
"1ZIO_A","bfAA","resvol",0.162112343754776
"1ZIO_A","bfAA","rsa",0.690855335835444
"1ZIO_A","bfAA","seqent",0.51970018686558
"1ZIO_A","bfC","ddgent",0.296324896580534
"1ZIO_A","bfC","hbe",0.32402167019278
"1ZIO_A","bfC","hpshh",0.124378222418089
"1ZIO_A","bfC","r4s_JC",0.31974917221304
"1ZIO_A","bfC","resvol",-0.0785419174902644
"1ZIO_A","bfC","rsa",0.449121838456334
"1ZIO_A","bfC","seqent",0.247075519998517
"1ZIO_A","bfCA","ddgent",0.360735707832143
"1ZIO_A","bfCA","hbe",0.288288141136061
"1ZIO_A","bfCA","hpshh",0.109648827341152
"1ZIO_A","bfCA","r4s_JC",0.438777118351839
"1ZIO_A","bfCA","resvol",-0.0487841779163513
"1ZIO_A","bfCA","rsa",0.508551827457925
"1ZIO_A","bfCA","seqent",0.35764948000702
"1ZIO_A","bfCB","ddgent",0.458135759333436
"1ZIO_A","bfCB","hbe",0.264166319855269
"1ZIO_A","bfCB","hpshh",0.190631353097588
"1ZIO_A","bfCB","r4s_JC",0.533022985878266
"1ZIO_A","bfCB","resvol",-0.0409779127301744
"1ZIO_A","bfCB","rsa",0.607328696358267
"1ZIO_A","bfCB","seqent",0.447501656133335
"1ZIO_A","bfN","ddgent",0.378490160360489
"1ZIO_A","bfN","hbe",0.367672721767345
"1ZIO_A","bfN","hpshh",0.150253912284864
"1ZIO_A","bfN","r4s_JC",0.394588473869072
"1ZIO_A","bfN","resvol",-0.122020319540302
"1ZIO_A","bfN","rsa",0.491198788163797
"1ZIO_A","bfN","seqent",0.305859836563605
"1ZIO_A","bfO","ddgent",0.294933879944863
"1ZIO_A","bfO","hbe",0.341402556458871
"1ZIO_A","bfO","hpshh",0.129404853169531
"1ZIO_A","bfO","r4s_JC",0.313681498711988
"1ZIO_A","bfO","resvol",-0.0459434730103475
"1ZIO_A","bfO","rsa",0.460011842507916
"1ZIO_A","bfO","seqent",0.247941366743072
"1ZIO_A","bfSC","ddgent",0.526699228664749
"1ZIO_A","bfSC","hbe",0.163170242170556
"1ZIO_A","bfSC","hpshh",0.350427829754194
"1ZIO_A","bfSC","r4s_JC",0.592896684306101
"1ZIO_A","bfSC","resvol",0.230901824537517
"1ZIO_A","bfSC","rsa",0.669022353546251
"1ZIO_A","bfSC","seqent",0.548953582043508
"206L_A","bfAA","ddgent",0.560235858476586
"206L_A","bfAA","hbe",0.315104619505964
"206L_A","bfAA","hpshh",0.440462495792821
"206L_A","bfAA","r4s_JC",0.542268946228157
"206L_A","bfAA","resvol",0.106314408597955
"206L_A","bfAA","rsa",0.700822404475084
"206L_A","bfAA","seqent",0.451870946436628
"206L_A","bfC","ddgent",0.199647594377713
"206L_A","bfC","hbe",0.333676422287511
"206L_A","bfC","hpshh",-0.0130848740944852
"206L_A","bfC","r4s_JC",0.250575818989607
"206L_A","bfC","resvol",-0.112182769783049
"206L_A","bfC","rsa",0.27684889896082
"206L_A","bfC","seqent",0.263709386619199
"206L_A","bfCA","ddgent",0.317990391734189
"206L_A","bfCA","hbe",0.306644923758021
"206L_A","bfCA","hpshh",0.107753964712108
"206L_A","bfCA","r4s_JC",0.314527413951645
"206L_A","bfCA","resvol",-0.147549869718839
"206L_A","bfCA","rsa",0.373401772933182
"206L_A","bfCA","seqent",0.295469364370078
"206L_A","bfCB","ddgent",0.468070362628003
"206L_A","bfCB","hbe",0.330387144396549
"206L_A","bfCB","hpshh",0.224256510675718
"206L_A","bfCB","r4s_JC",0.445543080252822
"206L_A","bfCB","resvol",-0.0705820904712297
"206L_A","bfCB","rsa",0.507706803158827
"206L_A","bfCB","seqent",0.393951924760044
"206L_A","bfN","ddgent",0.305355049825339
"206L_A","bfN","hbe",0.365435869066726
"206L_A","bfN","hpshh",0.194832478310692
"206L_A","bfN","r4s_JC",0.38562958593422
"206L_A","bfN","resvol",-0.157024332404291
"206L_A","bfN","rsa",0.399417485907518
"206L_A","bfN","seqent",0.362324087035251
"206L_A","bfO","ddgent",0.289130083492469
"206L_A","bfO","hbe",0.397859717422855
"206L_A","bfO","hpshh",0.123221668094664
"206L_A","bfO","r4s_JC",0.276172317142772
"206L_A","bfO","resvol",-0.137326923012612
"206L_A","bfO","rsa",0.411973530978118
"206L_A","bfO","seqent",0.266599111290911
"206L_A","bfSC","ddgent",0.606594209955106
"206L_A","bfSC","hbe",0.27008625629516
"206L_A","bfSC","hpshh",0.480455077427809
"206L_A","bfSC","r4s_JC",0.560484420132525
"206L_A","bfSC","resvol",0.196123517628124
"206L_A","bfSC","rsa",0.72224714500603
"206L_A","bfSC","seqent",0.451972242256856
"2A0N_A","bfAA","ddgent",0.413265571339651
"2A0N_A","bfAA","hbe",0.388418474708785
"2A0N_A","bfAA","hpshh",0.284884589202533
"2A0N_A","bfAA","r4s_JC",0.0258609822897925
"2A0N_A","bfAA","resvol",0.0804263062895376
"2A0N_A","bfAA","rsa",0.448954828135043
"2A0N_A","bfAA","seqent",0.012011123902319
"2A0N_A","bfC","ddgent",0.244195521399348
"2A0N_A","bfC","hbe",0.356615196806106
"2A0N_A","bfC","hpshh",0.170097524560994
"2A0N_A","bfC","r4s_JC",-0.120271713145926
"2A0N_A","bfC","resvol",-0.117331030662926
"2A0N_A","bfC","rsa",0.299606921115526
"2A0N_A","bfC","seqent",-0.134727679746849
"2A0N_A","bfCA","ddgent",0.27630500297993
"2A0N_A","bfCA","hbe",0.406393491842892
"2A0N_A","bfCA","hpshh",0.170704641588575
"2A0N_A","bfCA","r4s_JC",-0.068868620304461
"2A0N_A","bfCA","resvol",-0.0723752707107798
"2A0N_A","bfCA","rsa",0.338257214845158
"2A0N_A","bfCA","seqent",-0.0825175155031465
"2A0N_A","bfCB","ddgent",0.343505773320458
"2A0N_A","bfCB","hbe",0.393298784619428
"2A0N_A","bfCB","hpshh",0.191632764847565
"2A0N_A","bfCB","r4s_JC",-0.0297530901467194
"2A0N_A","bfCB","resvol",-0.0947052198802788
"2A0N_A","bfCB","rsa",0.366166099672441
"2A0N_A","bfCB","seqent",-0.0441702693559954
"2A0N_A","bfN","ddgent",0.218000819966073
"2A0N_A","bfN","hbe",0.377354220717509
"2A0N_A","bfN","hpshh",0.143894442558897
"2A0N_A","bfN","r4s_JC",-0.0985965687827879
"2A0N_A","bfN","resvol",-0.0744066365786177
"2A0N_A","bfN","rsa",0.25164129269496
"2A0N_A","bfN","seqent",-0.101605378240197
"2A0N_A","bfO","ddgent",0.276720474730837
"2A0N_A","bfO","hbe",0.435429875521094
"2A0N_A","bfO","hpshh",0.146485270207442
"2A0N_A","bfO","r4s_JC",-0.0703687779216249
"2A0N_A","bfO","resvol",-0.0833775924709591
"2A0N_A","bfO","rsa",0.329566708921702
"2A0N_A","bfO","seqent",-0.0827428068680394
"2A0N_A","bfSC","ddgent",0.477872691281647
"2A0N_A","bfSC","hbe",0.348802068157859
"2A0N_A","bfSC","hpshh",0.306164085584913
"2A0N_A","bfSC","r4s_JC",0.0862391844135745
"2A0N_A","bfSC","resvol",0.1196457902304
"2A0N_A","bfSC","rsa",0.474305059130899
"2A0N_A","bfSC","seqent",0.0742170705572921
"2ABK_A","bfAA","ddgent",0.419873277040406
"2ABK_A","bfAA","hbe",0.264113334567368
"2ABK_A","bfAA","hpshh",0.357088452823242
"2ABK_A","bfAA","r4s_JC",0.331879664492121
"2ABK_A","bfAA","resvol",0.0462405385486042
"2ABK_A","bfAA","rsa",0.57895856130569
"2ABK_A","bfAA","seqent",0.240981701480227
"2ABK_A","bfC","ddgent",0.267593673405652
"2ABK_A","bfC","hbe",0.305975938327603
"2ABK_A","bfC","hpshh",0.182489727410127
"2ABK_A","bfC","r4s_JC",0.230263185410245
"2ABK_A","bfC","resvol",-0.0657652214268753
"2ABK_A","bfC","rsa",0.433368787423615
"2ABK_A","bfC","seqent",0.130428588604103
"2ABK_A","bfCA","ddgent",0.299694529475174
"2ABK_A","bfCA","hbe",0.287167609644343
"2ABK_A","bfCA","hpshh",0.209719630997233
"2ABK_A","bfCA","r4s_JC",0.255314135500739
"2ABK_A","bfCA","resvol",-0.0576873000548248
"2ABK_A","bfCA","rsa",0.458926061409145
"2ABK_A","bfCA","seqent",0.155919623679321
"2ABK_A","bfCB","ddgent",0.390480807555617
"2ABK_A","bfCB","hbe",0.265110142770645
"2ABK_A","bfCB","hpshh",0.282546581592113
"2ABK_A","bfCB","r4s_JC",0.315911181926176
"2ABK_A","bfCB","resvol",-0.0393694919283447
"2ABK_A","bfCB","rsa",0.538845523560374
"2ABK_A","bfCB","seqent",0.223311145414063
"2ABK_A","bfN","ddgent",0.23644183389953
"2ABK_A","bfN","hbe",0.256504756521551
"2ABK_A","bfN","hpshh",0.159256320363141
"2ABK_A","bfN","r4s_JC",0.21702595142193
"2ABK_A","bfN","resvol",-0.064470271869574
"2ABK_A","bfN","rsa",0.393784921214351
"2ABK_A","bfN","seqent",0.113213758561466
"2ABK_A","bfO","ddgent",0.268781105968113
"2ABK_A","bfO","hbe",0.347866210737744
"2ABK_A","bfO","hpshh",0.163646562935681
"2ABK_A","bfO","r4s_JC",0.233802641682749
"2ABK_A","bfO","resvol",-0.0741011803519595
"2ABK_A","bfO","rsa",0.442477679503994
"2ABK_A","bfO","seqent",0.135658235352676
"2ABK_A","bfSC","ddgent",0.491030547332886
"2ABK_A","bfSC","hbe",0.223829209035173
"2ABK_A","bfSC","hpshh",0.419961218915743
"2ABK_A","bfSC","r4s_JC",0.373749044585574
"2ABK_A","bfSC","resvol",0.0884124052825311
"2ABK_A","bfSC","rsa",0.63218406975804
"2ABK_A","bfSC","seqent",0.295706212398942
"2ACY_A","bfAA","ddgent",0.669988332727655
"2ACY_A","bfAA","hbe",0.274122021220505
"2ACY_A","bfAA","hpshh",0.510687199581676
"2ACY_A","bfAA","r4s_JC",0.70699999414152
"2ACY_A","bfAA","resvol",0.0863414456378225
"2ACY_A","bfAA","rsa",0.726505523547156
"2ACY_A","bfAA","seqent",0.582948119956407
"2ACY_A","bfC","ddgent",0.390479955123717
"2ACY_A","bfC","hbe",0.378964311344446
"2ACY_A","bfC","hpshh",0.143018387090292
"2ACY_A","bfC","r4s_JC",0.525898675367013
"2ACY_A","bfC","resvol",-0.166615072256712
"2ACY_A","bfC","rsa",0.469372387592204
"2ACY_A","bfC","seqent",0.345700659848185
"2ACY_A","bfCA","ddgent",0.43726967861817
"2ACY_A","bfCA","hbe",0.292741513394752
"2ACY_A","bfCA","hpshh",0.210924764656401
"2ACY_A","bfCA","r4s_JC",0.627556745842933
"2ACY_A","bfCA","resvol",-0.0587683913935294
"2ACY_A","bfCA","rsa",0.523417271019797
"2ACY_A","bfCA","seqent",0.436341146600032
"2ACY_A","bfCB","ddgent",0.554841136513528
"2ACY_A","bfCB","hbe",0.262779768753576
"2ACY_A","bfCB","hpshh",0.209553360626505
"2ACY_A","bfCB","r4s_JC",0.679037888744968
"2ACY_A","bfCB","resvol",-0.104769401215043
"2ACY_A","bfCB","rsa",0.549754704690259
"2ACY_A","bfCB","seqent",0.493207982363412
"2ACY_A","bfN","ddgent",0.423630747313076
"2ACY_A","bfN","hbe",0.335600732433062
"2ACY_A","bfN","hpshh",0.206039991916449
"2ACY_A","bfN","r4s_JC",0.597313831716467
"2ACY_A","bfN","resvol",-0.0501435297415555
"2ACY_A","bfN","rsa",0.518262523634419
"2ACY_A","bfN","seqent",0.424263485069368
"2ACY_A","bfO","ddgent",0.347428855644991
"2ACY_A","bfO","hbe",0.511907754614369
"2ACY_A","bfO","hpshh",0.106967550876264
"2ACY_A","bfO","r4s_JC",0.427612765941828
"2ACY_A","bfO","resvol",-0.22510944382731
"2ACY_A","bfO","rsa",0.441068446120428
"2ACY_A","bfO","seqent",0.250394519419284
"2ACY_A","bfSC","ddgent",0.726420718085152
"2ACY_A","bfSC","hbe",0.191484217741796
"2ACY_A","bfSC","hpshh",0.551883515036186
"2ACY_A","bfSC","r4s_JC",0.717426718326886
"2ACY_A","bfSC","resvol",0.148683261625285
"2ACY_A","bfSC","rsa",0.712545248012276
"2ACY_A","bfSC","seqent",0.630457446235414
"2AYH_A","bfAA","ddgent",0.524573653614799
"2AYH_A","bfAA","hbe",0.381691768110539
"2AYH_A","bfAA","hpshh",0.34249584492792
"2AYH_A","bfAA","r4s_JC",0.495494384091517
"2AYH_A","bfAA","resvol",-0.0633946135854848
"2AYH_A","bfAA","rsa",0.685835168589205
"2AYH_A","bfAA","seqent",0.438724647619445
"2AYH_A","bfC","ddgent",0.285864459667154
"2AYH_A","bfC","hbe",0.403176931627368
"2AYH_A","bfC","hpshh",0.078729019092045
"2AYH_A","bfC","r4s_JC",0.361755470926087
"2AYH_A","bfC","resvol",-0.182952687219843
"2AYH_A","bfC","rsa",0.515505494185396
"2AYH_A","bfC","seqent",0.248407329395288
"2AYH_A","bfCA","ddgent",0.3771788149815
"2AYH_A","bfCA","hbe",0.539873366649262
"2AYH_A","bfCA","hpshh",0.107359419458656
"2AYH_A","bfCA","r4s_JC",0.427468909523876
"2AYH_A","bfCA","resvol",-0.343894132303207
"2AYH_A","bfCA","rsa",0.547921983403271
"2AYH_A","bfCA","seqent",0.322660108330748
"2AYH_A","bfCB","ddgent",0.478282617407371
"2AYH_A","bfCB","hbe",0.490126053187611
"2AYH_A","bfCB","hpshh",0.144827356374185
"2AYH_A","bfCB","r4s_JC",0.490362242068202
"2AYH_A","bfCB","resvol",-0.293613551576741
"2AYH_A","bfCB","rsa",0.560927735273087
"2AYH_A","bfCB","seqent",0.409315921608219
"2AYH_A","bfN","ddgent",0.418539283720358
"2AYH_A","bfN","hbe",0.520925339805762
"2AYH_A","bfN","hpshh",0.117822303526335
"2AYH_A","bfN","r4s_JC",0.390446741585422
"2AYH_A","bfN","resvol",-0.267202373120888
"2AYH_A","bfN","rsa",0.578947690321658
"2AYH_A","bfN","seqent",0.284948632868064
"2AYH_A","bfO","ddgent",0.360158154669678
"2AYH_A","bfO","hbe",0.518346086307769
"2AYH_A","bfO","hpshh",0.12228306957992
"2AYH_A","bfO","r4s_JC",0.446706383002226
"2AYH_A","bfO","resvol",-0.215958837336626
"2AYH_A","bfO","rsa",0.602022049025102
"2AYH_A","bfO","seqent",0.334989351557938
"2AYH_A","bfSC","ddgent",0.597072649284958
"2AYH_A","bfSC","hbe",0.292373121596869
"2AYH_A","bfSC","hpshh",0.380611706447775
"2AYH_A","bfSC","r4s_JC",0.491335442905418
"2AYH_A","bfSC","resvol",0.0360669976374911
"2AYH_A","bfSC","rsa",0.626261250742018
"2AYH_A","bfSC","seqent",0.472656681675883
"2CPO_A","bfAA","ddgent",0.61402219995742
"2CPO_A","bfAA","hbe",0.444304004174457
"2CPO_A","bfAA","hpshh",0.203244373435591
"2CPO_A","bfAA","r4s_JC",0.439957864533569
"2CPO_A","bfAA","resvol",-0.170458453210421
"2CPO_A","bfAA","rsa",0.712094594730034
"2CPO_A","bfAA","seqent",0.150855870062447
"2CPO_A","bfC","ddgent",0.516798697122079
"2CPO_A","bfC","hbe",0.473789716183529
"2CPO_A","bfC","hpshh",0.0592498288476599
"2CPO_A","bfC","r4s_JC",0.384635720597732
"2CPO_A","bfC","resvol",-0.228842747020836
"2CPO_A","bfC","rsa",0.61157070333906
"2CPO_A","bfC","seqent",0.0883251493161085
"2CPO_A","bfCA","ddgent",0.544354226175461
"2CPO_A","bfCA","hbe",0.48129640084086
"2CPO_A","bfCA","hpshh",0.0734988182515159
"2CPO_A","bfCA","r4s_JC",0.422997715691486
"2CPO_A","bfCA","resvol",-0.216808973326862
"2CPO_A","bfCA","rsa",0.633714187833117
"2CPO_A","bfCA","seqent",0.128625584680329
"2CPO_A","bfCB","ddgent",0.610565415986984
"2CPO_A","bfCB","hbe",0.443722140327219
"2CPO_A","bfCB","hpshh",0.113435544434329
"2CPO_A","bfCB","r4s_JC",0.431022679079793
"2CPO_A","bfCB","resvol",-0.184076281556962
"2CPO_A","bfCB","rsa",0.698258058188115
"2CPO_A","bfCB","seqent",0.150507870551317
"2CPO_A","bfN","ddgent",0.485749302495845
"2CPO_A","bfN","hbe",0.466851663863308
"2CPO_A","bfN","hpshh",0.0388499862042761
"2CPO_A","bfN","r4s_JC",0.387532732777596
"2CPO_A","bfN","resvol",-0.222446078784145
"2CPO_A","bfN","rsa",0.584307716370738
"2CPO_A","bfN","seqent",0.0903276828037044
"2CPO_A","bfO","ddgent",0.48509695295963
"2CPO_A","bfO","hbe",0.467462017127863
"2CPO_A","bfO","hpshh",0.0707767810460711
"2CPO_A","bfO","r4s_JC",0.365487873560951
"2CPO_A","bfO","resvol",-0.243222265131816
"2CPO_A","bfO","rsa",0.589971409748954
"2CPO_A","bfO","seqent",0.080077850001349
"2CPO_A","bfSC","ddgent",0.640447989937047
"2CPO_A","bfSC","hbe",0.394319141264001
"2CPO_A","bfSC","hpshh",0.271900836542757
"2CPO_A","bfSC","r4s_JC",0.438561783640521
"2CPO_A","bfSC","resvol",-0.108506902978789
"2CPO_A","bfSC","rsa",0.729102753648452
"2CPO_A","bfSC","seqent",0.170043787180222
"2CPU_A","bfAA","ddgent",0.527084696424021
"2CPU_A","bfAA","hbe",0.291076705909227
"2CPU_A","bfAA","hpshh",0.284076410633695
"2CPU_A","bfAA","r4s_JC",0.532777394801277
"2CPU_A","bfAA","resvol",-0.0921442430556486
"2CPU_A","bfAA","rsa",0.721881742643338
"2CPU_A","bfAA","seqent",0.452184970560819
"2CPU_A","bfC","ddgent",0.229533104243352
"2CPU_A","bfC","hbe",0.269447046896814
"2CPU_A","bfC","hpshh",0.0620175247617202
"2CPU_A","bfC","r4s_JC",0.245262531453498
"2CPU_A","bfC","resvol",-0.14643546623736
"2CPU_A","bfC","rsa",0.40291366817425
"2CPU_A","bfC","seqent",0.200380817069834
"2CPU_A","bfCA","ddgent",0.302102696286822
"2CPU_A","bfCA","hbe",0.254630552008926
"2CPU_A","bfCA","hpshh",0.0413658789699016
"2CPU_A","bfCA","r4s_JC",0.328043928998876
"2CPU_A","bfCA","resvol",-0.175395242883733
"2CPU_A","bfCA","rsa",0.477338172530329
"2CPU_A","bfCA","seqent",0.241402621617045
"2CPU_A","bfCB","ddgent",0.395265047217688
"2CPU_A","bfCB","hbe",0.274978309793634
"2CPU_A","bfCB","hpshh",0.104357134142018
"2CPU_A","bfCB","r4s_JC",0.433576214369824
"2CPU_A","bfCB","resvol",-0.233822139931265
"2CPU_A","bfCB","rsa",0.560541373264927
"2CPU_A","bfCB","seqent",0.362629411344223
"2CPU_A","bfN","ddgent",0.326306738371574
"2CPU_A","bfN","hbe",0.25897329161395
"2CPU_A","bfN","hpshh",0.0665505774900582
"2CPU_A","bfN","r4s_JC",0.34561929799867
"2CPU_A","bfN","resvol",-0.205986412609254
"2CPU_A","bfN","rsa",0.500016151196555
"2CPU_A","bfN","seqent",0.273368223072775
"2CPU_A","bfO","ddgent",0.375488815247101
"2CPU_A","bfO","hbe",0.314397546167494
"2CPU_A","bfO","hpshh",0.106031269747849
"2CPU_A","bfO","r4s_JC",0.360057476780343
"2CPU_A","bfO","resvol",-0.179182001510545
"2CPU_A","bfO","rsa",0.558923090154828
"2CPU_A","bfO","seqent",0.287334006483414
"2CPU_A","bfSC","ddgent",0.543347062857308
"2CPU_A","bfSC","hbe",0.250735145476601
"2CPU_A","bfSC","hpshh",0.335041966440242
"2CPU_A","bfSC","r4s_JC",0.526106134899962
"2CPU_A","bfSC","resvol",-0.0279467336317966
"2CPU_A","bfSC","rsa",0.694359190977195
"2CPU_A","bfSC","seqent",0.457415372969499
"2DLN_A","bfAA","ddgent",0.363040752324847
"2DLN_A","bfAA","hbe",0.150833806510653
"2DLN_A","bfAA","hpshh",0.116549762233475
"2DLN_A","bfAA","r4s_JC",0.564838707856666
"2DLN_A","bfAA","resvol",0.0291508588784292
"2DLN_A","bfAA","rsa",0.458102011660096
"2DLN_A","bfAA","seqent",0.52314970191046
"2DLN_A","bfC","ddgent",0.34052547733304
"2DLN_A","bfC","hbe",0.160633396230535
"2DLN_A","bfC","hpshh",0.080875422170409
"2DLN_A","bfC","r4s_JC",0.543405625486193
"2DLN_A","bfC","resvol",0.00970309692264828
"2DLN_A","bfC","rsa",0.431782343576542
"2DLN_A","bfC","seqent",0.507223349884699
"2DLN_A","bfCA","ddgent",0.343555895217258
"2DLN_A","bfCA","hbe",0.156695802468581
"2DLN_A","bfCA","hpshh",0.090865030759697
"2DLN_A","bfCA","r4s_JC",0.549590560166787
"2DLN_A","bfCA","resvol",0.0136139471909811
"2DLN_A","bfCA","rsa",0.438263098033087
"2DLN_A","bfCA","seqent",0.509201427654031
"2DLN_A","bfCB","ddgent",0.35947830193415
"2DLN_A","bfCB","hbe",0.155376870395447
"2DLN_A","bfCB","hpshh",0.107572832941083
"2DLN_A","bfCB","r4s_JC",0.557953725235371
"2DLN_A","bfCB","resvol",0.021757358136711
"2DLN_A","bfCB","rsa",0.453985841886864
"2DLN_A","bfCB","seqent",0.516602339438969
"2DLN_A","bfN","ddgent",0.324324267728377
"2DLN_A","bfN","hbe",0.142081326190817
"2DLN_A","bfN","hpshh",0.072296600978276
"2DLN_A","bfN","r4s_JC",0.542617857129205
"2DLN_A","bfN","resvol",0.0100719332990574
"2DLN_A","bfN","rsa",0.419235345616214
"2DLN_A","bfN","seqent",0.498465248267726
"2DLN_A","bfO","ddgent",0.3364759503066
"2DLN_A","bfO","hbe",0.169357469517739
"2DLN_A","bfO","hpshh",0.081805487161865
"2DLN_A","bfO","r4s_JC",0.536549276270808
"2DLN_A","bfO","resvol",-0.00165172329307509
"2DLN_A","bfO","rsa",0.424448501594825
"2DLN_A","bfO","seqent",0.501473876607943
"2DLN_A","bfSC","ddgent",0.383833827639952
"2DLN_A","bfSC","hbe",0.155337641621159
"2DLN_A","bfSC","hpshh",0.145816533767225
"2DLN_A","bfSC","r4s_JC",0.571062301583983
"2DLN_A","bfSC","resvol",0.0413828382549137
"2DLN_A","bfSC","rsa",0.477990314706063
"2DLN_A","bfSC","seqent",0.528803785968646
"2EBN_A","bfAA","ddgent",0.5326772139784
"2EBN_A","bfAA","hbe",0.437681403441433
"2EBN_A","bfAA","hpshh",0.353728534038014
"2EBN_A","bfAA","r4s_JC",0.360720820615938
"2EBN_A","bfAA","resvol",0.036331020954174
"2EBN_A","bfAA","rsa",0.67166776022179
"2EBN_A","bfAA","seqent",0.26672104520845
"2EBN_A","bfC","ddgent",0.440087571189523
"2EBN_A","bfC","hbe",0.463409959661582
"2EBN_A","bfC","hpshh",0.24467592707865
"2EBN_A","bfC","r4s_JC",0.345285560196514
"2EBN_A","bfC","resvol",-0.056202619276281
